"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"53384",50903,400,"Cogia hippalus",2013,8,31.431986,-111.18848
"83371",85031,400,"Cogia hippalus",2013,10,26.179819,-98.366518
