"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"67",83092,90,"Papilio eurymedon",2014,6,45.9,-118.4
"632",387,90,"Papilio eurymedon",2011,7,49.27879,-119.86002
"704",459,90,"Papilio eurymedon",2011,7,49.68226,-119.77353
"2089",1726,90,"Papilio eurymedon",2011,6,49.019461,-123.683052
"5935",5565,90,"Papilio eurymedon",2012,5,49.399863,-117.534646
"5940",5570,90,"Papilio eurymedon",2012,5,49.309796,-117.625884
"5946",5576,90,"Papilio eurymedon",2012,5,49.434873,-117.520398
"7165",6865,90,"Papilio eurymedon",2012,5,48.398333,-123.598611
"9056",8727,90,"Papilio eurymedon",2012,6,49.418069,-115.350427
"10777",10386,90,"Papilio eurymedon",2012,6,49.001715,-123.684554
"25192",23809,90,"Papilio eurymedon",2006,5,50.745802,-126.498288
"26607",25204,90,"Papilio eurymedon",2012,5,49.458171,-117.468943
"26630",25221,90,"Papilio eurymedon",2012,5,49.329154,-117.608804
"26638",25234,90,"Papilio eurymedon",2012,5,49.309796,-117.625884
"26650",25249,90,"Papilio eurymedon",2012,6,49.457027,-117.470745
"26661",25255,90,"Papilio eurymedon",2012,6,49.309796,-117.625884
"26663",25262,90,"Papilio eurymedon",2012,6,49.458171,-117.468943
"26677",25273,90,"Papilio eurymedon",2012,7,49.458171,-117.468943
"26680",25280,90,"Papilio eurymedon",2012,7,49.458171,-117.468943
"26688",25286,90,"Papilio eurymedon",2012,7,49.434873,-117.520398
"28223",26876,90,"Papilio eurymedon",2009,6,46.79101,-116.74716
"34660",33228,90,"Papilio eurymedon",2011,6,38.03136,-119.219513
"36824",35341,90,"Papilio eurymedon",2013,5,49.193,-123.859
"39137",37381,90,"Papilio eurymedon",2013,6,48.51158,-123.468325
"39140",37385,90,"Papilio eurymedon",2013,6,48.51158,-123.468325
"42627",40753,90,"Papilio eurymedon",2013,6,49.357655,-123.082516
"43441",41501,90,"Papilio eurymedon",2013,6,44.475655,-122.018459
"43448",41507,90,"Papilio eurymedon",2013,6,44.498464,-121.98344
"43772",41815,90,"Papilio eurymedon",2013,7,40.213686,-105.549774
"43889",41923,90,"Papilio eurymedon",2013,7,40.430803,-105.500572
"44548",42544,90,"Papilio eurymedon",2013,7,39.089335,-120.191417
"44655",42650,90,"Papilio eurymedon",2013,6,38.03136,-119.219513
"44684",42679,90,"Papilio eurymedon",2013,6,37.930693,-119.173508
"48544",46328,90,"Papilio eurymedon",2013,6,49.054661,-118.845667
"50923",48594,90,"Papilio eurymedon",2009,5,37.274872,-122.10763
