"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"34203",32674,135,"Lycaena cupreus",1988,7,39.184901,-106.184921
"44690",42688,135,"Lycaena cupreus",2013,6,37.952049,-119.263115
"44700",42692,135,"Lycaena cupreus",2013,6,37.94589,-119.257836
"49410",47222,135,"Lycaena cupreus",2013,7,50.105111,-114.730997
"66657",67346,135,"Lycaena cupreus",1988,7,39.184901,-106.184921
