"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"34194",32688,431,"Heliopyrgus domicella",2002,11,26.080978,-98.136004
"35112",33641,431,"Heliopyrgus domicella",2005,8,32.242791,-111.166801
"71570",73094,431,"Heliopyrgus domicella",2014,2,31.488333,-110.85381
"78160",79940,431,"Heliopyrgus domicella",2014,6,26.266325,-98.53406
"78171",79942,431,"Heliopyrgus domicella",2014,6,26.266325,-98.53406
"91394",115375,431,"Heliopyrgus domicella",2014,11,26.266325,-98.53406
"92939",120564,431,"Heliopyrgus domicella",2015,3,26.266325,-98.53406
"94182",125918,431,"Heliopyrgus domicella",2015,2,33.54211,-111.672378
