"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"36485",34957,466,"Panoquina panoquinoides",2009,9,28.645704,-80.677071
"72150",73826,466,"Panoquina panoquinoides",2013,1,25.140369,-80.931333
"80361",81982,466,"Panoquina panoquinoides",2012,11,25.963307,-97.253456
"107472",171102,466,"Panoquina panoquinoides",2015,10,25.963307,-97.253456
