"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"83373",85034,455,"Nyctelius nyctelius",2013,10,26.179819,-98.366518
"90320",113697,455,"Nyctelius nyctelius",2014,10,26.179819,-98.366518
"91115",114956,455,"Nyctelius nyctelius",2014,10,26.06513,-98.150243
"95984",130419,455,"Nyctelius nyctelius",2015,5,26.06513,-98.150243
"107491",171134,455,"Nyctelius nyctelius",2015,10,26.179819,-98.366518
