"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"32746",31339,619,"Plebejus samuelis",2012,5,42.718475,-73.86452
"32761",31356,619,"Plebejus samuelis",2012,5,42.701939,-73.869238
"32775",31369,619,"Plebejus samuelis",2012,5,42.712332,-73.891854
"36646",35159,619,"Plebejus samuelis",2012,5,44.072365,-90.192261
"71949",73615,619,"Plebejus samuelis",2011,7,42.549363,-85.994645
