"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"97",146682,293,"Erebia mancinus",2015,6,53.965698,-78.933734
"8563",8243,293,"Erebia mancinus",2012,6,48.50585,-77.88746
"8564",8361,293,"Erebia mancinus",2012,6,48.50585,-77.88746
"10693",10328,293,"Erebia mancinus",2012,6,50.666169,-87.7641
"11545",11096,293,"Erebia mancinus",2012,6,53.00134,-78.72641
"41564",39821,293,"Erebia mancinus",2013,6,53.516797,-96.344604
"42034",40236,293,"Erebia mancinus",2013,6,54.587223,-100.498713
"63422",61656,293,"Erebia mancinus",2012,6,50.666169,-87.7641
"77519",79289,293,"Erebia mancinus",2014,6,53.567638,-113.829217
"80048",81643,293,"Erebia mancinus",2014,6,53.567638,-113.829217
"81432",83064,293,"Erebia mancinus",2014,6,56.350034,-116.792908
"82466",84122,293,"Erebia mancinus",2014,6,48.756234,-91.615677
"84763",86486,293,"Erebia mancinus",2014,6,53.567638,-113.829217
"84802",86527,293,"Erebia mancinus",2014,7,53.567638,-113.829217
"88900",111850,293,"Erebia mancinus",2013,6,48.12047,-75.91397
"102005",145956,293,"Erebia mancinus",2015,6,53.965698,-78.933734
"102911",148191,293,"Erebia mancinus",2015,6,53.965698,-78.933734
"109908",181663,293,"Erebia mancinus",2015,6,53.965698,-78.933734
