"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"29080",27740,69,"Amblyscirtes oslari",2005,9,31.405517,-111.086934
"66253",65812,69,"Amblyscirtes oslari",2005,9,31.405517,-111.086934
"111342",187053,69,"Amblyscirtes oslari",2016,6,51.1321113,-114.6949699
