"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"29382",28027,202,"Apodemia mormo",2005,5,37.524499,-118.635192
"30242",28866,202,"Apodemia mormo",2011,4,35.092998,-106.392052
"31256",29868,202,"Apodemia mormo",2011,5,35.136405,-106.47784
"34547",33135,202,"Apodemia mormo",2012,9,34.498387,-112.530813
"34563",33151,202,"Apodemia mormo",2012,9,34.620177,-112.557464
"44638",42634,202,"Apodemia mormo",2013,5,35.776147,-115.865121
"54663",52133,202,"Apodemia mormo",2013,8,49.087898,-107.278748
"66481",66060,202,"Apodemia mormo",2005,5,37.524499,-118.635192
"82736",84674,202,"Apodemia mormo",1996,4,33.773193,-117.580348
"82739",84519,202,"Apodemia mormo",1996,4,33.773193,-117.580348
"85840",108661,202,"Apodemia mormo",1994,5,33.228852,-108.267174
"86226",109031,202,"Apodemia mormo",2007,11,33.386671,-116.789517
"86303",109116,202,"Apodemia mormo",2001,4,31.946785,-112.811522
