"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"39953",43043,521,"Thorybes confusis",1972,8,33.793414,-81.507225
"83884",85548,521,"Thorybes confusis",2012,4,33.118971,-83.75247
