"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"65",81757,158,"Satyrium titus",2011,7,45.535687,-75.993054
"155",70,158,"Satyrium titus",2011,7,48.9978927,-119.5239632
"806",518,158,"Satyrium titus",2011,7,45.95171,-76.07468
"818",60208,158,"Satyrium titus",2011,7,45.95171,-76.07468
"1784",1421,158,"Satyrium titus",2007,7,45.389644,-75.218541
"3410",3024,158,"Satyrium titus",2005,7,45.972923,-81.162474
"4845",4506,158,"Satyrium titus",2011,7,49.450912,-96.261702
"10404",9979,158,"Satyrium titus",2012,6,42.701524,-80.461196
"10531",10106,158,"Satyrium titus",2012,6,45.315707,-75.864448
"10925",61729,158,"Satyrium titus",2012,6,45.530287,-75.986928
"10969",10515,158,"Satyrium titus",2012,6,45.530287,-75.986928
"11200",10747,158,"Satyrium titus",2012,6,45.294623,-75.835415
"11491",11047,158,"Satyrium titus",2012,6,45.3463,-75.8548
"11651",11200,158,"Satyrium titus",2012,7,45.261421,-76.14623
"11670",11229,158,"Satyrium titus",2012,7,45.249767,-76.140329
"12206",11689,158,"Satyrium titus",2012,7,45.2659988,-76.1466033
"12238",11718,158,"Satyrium titus",2012,7,45.264139,-76.145371
"12240",62015,158,"Satyrium titus",2012,7,45.264139,-76.145371
"12605",12029,158,"Satyrium titus",2012,7,45.256708,-76.064862
"12844",12268,158,"Satyrium titus",2012,7,44.880753,-75.747289
"12967",12385,158,"Satyrium titus",2012,7,44.241853,-79.043015
"13125",12530,158,"Satyrium titus",2012,7,49.215243,-119.595206
"13699",13095,158,"Satyrium titus",2012,7,44.814698,-78.649653
"13722",13115,158,"Satyrium titus",2012,7,44.862901,-78.61987
"13911",13317,158,"Satyrium titus",2012,7,43.741228,-80.952634
"14108",62676,158,"Satyrium titus",2012,7,44.882335,-78.578328
"14134",13527,158,"Satyrium titus",2012,7,44.882335,-78.578328
"14264",13676,158,"Satyrium titus",2012,7,42.264167,-83.052339
"14307",13700,158,"Satyrium titus",2012,7,42.240597,-83.0447
"15401",63027,158,"Satyrium titus",2012,7,44.880753,-75.747289
"15413",14603,158,"Satyrium titus",2012,7,44.880753,-75.747289
"16129",15266,158,"Satyrium titus",2012,7,44.654189,-77.885503
"16192",15320,158,"Satyrium titus",2012,7,44.710517,-77.928418
"16515",15545,158,"Satyrium titus",2012,6,43.745291,-80.945851
"16536",15570,158,"Satyrium titus",2012,7,44.653766,-77.886305
"16593",15623,158,"Satyrium titus",2012,6,43.740862,-80.951425
"16639",15669,158,"Satyrium titus",2012,6,43.745291,-80.945851
"18566",17394,158,"Satyrium titus",2012,7,51.955354,-112.980556
"19263",18068,158,"Satyrium titus",2012,8,49.658021,-115.939311
"19555",18360,158,"Satyrium titus",2012,8,49.658021,-115.939311
"21209",19907,158,"Satyrium titus",2012,8,49.62823,-115.943345
"25708",24326,158,"Satyrium titus",2012,7,44.192518,-79.214741
"25759",26635,158,"Satyrium titus",2012,7,45.180431,-78.60036
"25858",24441,158,"Satyrium titus",2012,7,44.883407,-78.581659
"25873",24460,158,"Satyrium titus",2012,7,44.928153,-78.595754
"25907",24492,158,"Satyrium titus",2012,7,44.899041,-78.616807
"28530",27181,158,"Satyrium titus",2005,7,51.93,-112.96
"29865",28462,158,"Satyrium titus",2011,8,50.104946,-96.018791
"33319",31929,158,"Satyrium titus",2004,6,39.410766,-76.841726
"34123",32663,158,"Satyrium titus",1989,7,45.16806,-72.039156
"34124",32664,158,"Satyrium titus",1981,8,45.634446,-71.591678
"34125",32665,158,"Satyrium titus",1988,7,49.640956,-110.148926
"34375",32916,158,"Satyrium titus",1982,7,42.496593,-75.826371
"34376",32917,158,"Satyrium titus",1990,7,45.344967,-71.750078
"34377",32918,158,"Satyrium titus",1984,7,45.345329,-71.739521
"34378",32919,158,"Satyrium titus",1984,7,45.345329,-71.739521
"35402",33888,158,"Satyrium titus",2003,7,42.412758,-87.808657
"35424",33907,158,"Satyrium titus",2003,7,42.412758,-87.808657
"35533",34014,158,"Satyrium titus",2004,7,40.162947,-79.266615
"35683",34166,158,"Satyrium titus",2006,7,42.471874,-87.933062
"35689",34172,158,"Satyrium titus",2006,7,42.412758,-87.808657
"35990",34439,158,"Satyrium titus",2011,7,44.38101,-69.61892
"36276",34746,158,"Satyrium titus",2012,7,39.425586,-105.068779
"36316",34784,158,"Satyrium titus",2012,7,39.830752,-105.410213
"37934",38389,158,"Satyrium titus",2000,8,46.321994,-73.503201
"40235",38510,158,"Satyrium titus",2009,6,33.320036,-82.006647
"42724",40832,158,"Satyrium titus",1971,7,44.485607,-76.452956
"42877",41004,158,"Satyrium titus",2013,7,44.100122,-79.362171
"43125",41187,158,"Satyrium titus",2013,7,42.905787,-73.189427
"43183",41249,158,"Satyrium titus",2013,7,41.683281,-70.055094
"43690",41727,158,"Satyrium titus",2013,7,44.101318,-78.728972
"44068",42082,158,"Satyrium titus",2013,7,41.637513,-70.558662
"44165",42187,158,"Satyrium titus",2013,7,43.743251,-80.951363
"44408",69713,158,"Satyrium titus",2013,7,44.928153,-78.595754
"44431",42425,158,"Satyrium titus",2013,7,44.928153,-78.595754
"44629",42618,158,"Satyrium titus",2013,7,41.918597,-71.067123
"44750",42746,158,"Satyrium titus",2013,7,45.530287,-75.986928
"44801",42800,158,"Satyrium titus",2013,7,45.40297,-74.242129
"44881",42891,158,"Satyrium titus",2013,7,45.209365,-76.07617
"45075",43073,158,"Satyrium titus",2013,7,43.818737,-79.172029
"45450",43433,158,"Satyrium titus",2013,7,43.723139,-80.78658
"45490",43450,158,"Satyrium titus",2013,7,43.726687,-80.795963
"46047",43959,158,"Satyrium titus",2013,7,45.085945,-88.351278
"46371",44265,158,"Satyrium titus",2013,7,44.780957,-78.642637
"46498",44388,158,"Satyrium titus",2013,7,44.827087,-78.567771
"46521",44414,158,"Satyrium titus",2013,7,44.814698,-78.649653
"46622",44517,158,"Satyrium titus",2013,7,41.757291,-70.130067
"46860",44745,158,"Satyrium titus",2013,7,45.951736,-76.073231
"46897",44784,158,"Satyrium titus",2013,7,45.315707,-75.864448
"47542",45326,158,"Satyrium titus",2013,7,42.82628,-73.0034
"47690",45472,158,"Satyrium titus",2013,7,43.743251,-80.951363
"47732",45510,158,"Satyrium titus",2013,7,44.654189,-77.885503
"47755",45546,158,"Satyrium titus",2013,7,44.692154,-77.900609
"47799",45580,158,"Satyrium titus",2013,7,44.710517,-77.928418
"48170",45925,158,"Satyrium titus",2013,7,54.007,-113.351
"48233",45988,158,"Satyrium titus",2013,7,45.367046,-75.235223
