"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"28231",26886,796,"Papilio xuthus",2013,1,19.824244,-155.095282
"59709",57033,796,"Papilio xuthus",2011,2,19.43491,-155.88817
"59720",57044,796,"Papilio xuthus",2013,11,19.43491,-155.88817
"74190",75939,796,"Papilio xuthus",2012,11,21.88702,-159.456632
"74192",75937,796,"Papilio xuthus",2012,11,21.88702,-159.456632
"75096",76889,796,"Papilio xuthus",2014,5,21.49136,-158.024383
"75423",77218,796,"Papilio xuthus",2014,5,21.376392,-157.780709
"86561",109370,796,"Papilio xuthus",2012,9,21.262924,-157.820792
"86569",109378,796,"Papilio xuthus",2012,9,21.576223,-158.213425
"86573",109383,796,"Papilio xuthus",2012,9,21.325899,-157.687283
