"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"11",64158,191,"Glaucopsyche lygdamus",2012,6,51.93,-112.97
"179",59658,191,"Glaucopsyche lygdamus",2011,6,45.5643967,-76.0925606
"197",108,191,"Glaucopsyche lygdamus",2011,6,45.5643967,-76.0925606
"242",59698,191,"Glaucopsyche lygdamus",2011,5,44.501552,-76.4395683
"256",59716,191,"Glaucopsyche lygdamus",2011,5,44.501552,-76.4395683
"267",59734,191,"Glaucopsyche lygdamus",2011,5,44.501552,-76.4395683
"296",143,191,"Glaucopsyche lygdamus",2011,5,44.501552,-76.4395683
"359",181,191,"Glaucopsyche lygdamus",2011,6,50.2615052,-119.0862634
"368",193,191,"Glaucopsyche lygdamus",2011,7,50.8131626,-120.4470873
"436",245,191,"Glaucopsyche lygdamus",2009,7,49.4530149,-78.9965544
"473",59915,191,"Glaucopsyche lygdamus",2009,7,49.4530149,-78.9965544
"478",59887,191,"Glaucopsyche lygdamus",2009,7,49.4530149,-78.9965544
"484",59901,191,"Glaucopsyche lygdamus",2009,7,49.4530149,-78.9965544
"528",277,191,"Glaucopsyche lygdamus",2011,5,51.1305033,-114.6910401
"609",364,191,"Glaucopsyche lygdamus",2011,7,49.27282,-119.92799
"613",368,191,"Glaucopsyche lygdamus",2011,7,49.26266,-119.91405
"619",375,191,"Glaucopsyche lygdamus",2011,7,49.22183,-119.9285
"623",378,191,"Glaucopsyche lygdamus",2011,7,49.28804,-119.88551
"669",424,191,"Glaucopsyche lygdamus",2011,7,49.22752,-119.6679
"787",60198,191,"Glaucopsyche lygdamus",2011,7,48.792572,-78.008194
"790",508,191,"Glaucopsyche lygdamus",2011,7,48.792572,-78.008194
"856",60234,191,"Glaucopsyche lygdamus",2011,7,53.97237,-79.06714
"865",544,191,"Glaucopsyche lygdamus",2011,7,53.97237,-79.06714
"915",698,191,"Glaucopsyche lygdamus",2011,6,49.6374372,-119.9044208
"1174",848,191,"Glaucopsyche lygdamus",2011,8,48.3969656,-64.513007
"1288",949,191,"Glaucopsyche lygdamus",2009,6,52.8005173,-112.7130643
"1471",1102,191,"Glaucopsyche lygdamus",2011,6,45.389644,-75.218541
"1554",1185,191,"Glaucopsyche lygdamus",2011,6,45.3463,-75.8548
"1573",1211,191,"Glaucopsyche lygdamus",2011,6,45.3463,-75.8548
"1637",1273,191,"Glaucopsyche lygdamus",2007,5,45.389644,-75.218541
"1643",1280,191,"Glaucopsyche lygdamus",2007,5,45.389644,-75.218541
"1663",1299,191,"Glaucopsyche lygdamus",2007,5,45.384693,-75.706698
"1666",1302,191,"Glaucopsyche lygdamus",2007,6,45.384693,-75.706698
"1669",1305,191,"Glaucopsyche lygdamus",2007,6,45.384693,-75.706698
"1675",1311,191,"Glaucopsyche lygdamus",2007,6,45.384693,-75.706698
"1718",1354,191,"Glaucopsyche lygdamus",2007,6,45.389644,-75.218541
"1730",1367,191,"Glaucopsyche lygdamus",2007,6,45.389644,-75.218541
"1743",1380,191,"Glaucopsyche lygdamus",2007,6,45.389644,-75.218541
"1762",1399,191,"Glaucopsyche lygdamus",2007,6,45.389644,-75.218541
"2073",1710,191,"Glaucopsyche lygdamus",2009,5,45.4959,-76.0869
"2079",1716,191,"Glaucopsyche lygdamus",2009,5,45.384693,-75.706698
"2087",1724,191,"Glaucopsyche lygdamus",2009,6,45.02035,-76.70278
