"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"154",69,140,"Lycaena heteronea",2011,7,48.9978927,-119.5239632
"161",75,140,"Lycaena heteronea",2011,7,49.098889,-119.6402322
"551",300,140,"Lycaena heteronea",2011,7,49.1037686,-119.6184119
"557",312,140,"Lycaena heteronea",2011,7,49.6292,-119.88097
"566",321,140,"Lycaena heteronea",2011,7,49.06594,-119.0603965
"600",356,140,"Lycaena heteronea",2011,7,50.76493,-120.42972
"611",366,140,"Lycaena heteronea",2011,7,49.2777238,-119.8322365
"628",383,140,"Lycaena heteronea",2011,7,49.2893,-119.87054
"633",388,140,"Lycaena heteronea",2011,7,49.27879,-119.86002
"642",397,140,"Lycaena heteronea",2011,7,49.27313,-119.84953
"654",409,140,"Lycaena heteronea",2011,7,49.2613,-119.83662
"661",415,140,"Lycaena heteronea",2011,7,49.26281,-119.83179
"1188",876,140,"Lycaena heteronea",2009,6,49.6374372,-119.9044208
"1350",987,140,"Lycaena heteronea",2011,6,49.0862801,-119.5809087
"5995",5624,140,"Lycaena heteronea",2007,7,49.360264,-114.619836
"16052",15187,140,"Lycaena heteronea",2012,7,49.056058,-119.552925
"16098",15233,140,"Lycaena heteronea",2012,7,49.03587,-119.5629
"27819",26416,140,"Lycaena heteronea",2012,7,49.136013,-114.030275
"35005",33547,140,"Lycaena heteronea",1997,8,40.698629,-105.540582
"41820",40028,140,"Lycaena heteronea",2013,6,49.307665,-119.639654
"49203",46983,140,"Lycaena heteronea",2013,7,49.044791,-118.852772
"49213",46992,140,"Lycaena heteronea",2013,7,49.056747,-118.849992
"49232",47012,140,"Lycaena heteronea",2013,7,49.054661,-118.845667
"49238",47016,140,"Lycaena heteronea",2013,7,49.055509,-118.834519
"49251",47032,140,"Lycaena heteronea",2013,7,49.056015,-118.830829
"49468",47242,140,"Lycaena heteronea",2013,7,49.026906,-118.837325
"49475",47253,140,"Lycaena heteronea",2013,7,49.064123,-118.821666
"49506",47283,140,"Lycaena heteronea",2013,7,49.07079,-118.814037
"49520",47296,140,"Lycaena heteronea",2013,7,49.082388,-118.806317
"49656",47435,140,"Lycaena heteronea",2013,7,49.063957,-118.853166
"49673",47446,140,"Lycaena heteronea",2013,7,49.070412,-118.855028
"49692",47473,140,"Lycaena heteronea",2013,7,49.071394,-118.851447
"60079",57396,140,"Lycaena heteronea",2006,6,49.611998,-116.168875
"60083",57399,140,"Lycaena heteronea",2006,6,49.028282,-119.56034
"60090",57406,140,"Lycaena heteronea",2006,6,49.042582,-119.557225
"60098",57414,140,"Lycaena heteronea",2006,6,49.051981,-119.556023
"60174",57490,140,"Lycaena heteronea",2008,5,49.006141,-119.564965
"60201",57517,140,"Lycaena heteronea",2008,7,49.052435,-119.558074
"60221",57537,140,"Lycaena heteronea",2008,7,49.016563,-119.580814
"60316",57635,140,"Lycaena heteronea",2004,7,49.113334,-119.673321
"60902",58227,140,"Lycaena heteronea",2005,7,49.028282,-119.56034
"60919",58235,140,"Lycaena heteronea",2005,7,49.113334,-119.673321
"60929",58254,140,"Lycaena heteronea",2005,7,49.028282,-119.56034
"60934",58258,140,"Lycaena heteronea",2005,7,49.039637,-119.558535
"60939",58262,140,"Lycaena heteronea",2005,7,49.035084,-119.584886
"60947",58270,140,"Lycaena heteronea",2005,7,49.036766,-119.591205
"60973",58298,140,"Lycaena heteronea",2005,7,49.056797,-119.555469
"62439",59975,140,"Lycaena heteronea",2011,7,49.1037686,-119.6184119
"62440",59979,140,"Lycaena heteronea",2011,7,49.1037686,-119.6184119
"62449",59985,140,"Lycaena heteronea",2011,7,49.6292,-119.88097
"62463",59994,140,"Lycaena heteronea",2011,7,49.06594,-119.0603965
"62469",60007,140,"Lycaena heteronea",2011,7,49.06594,-119.0603965
"62512",60046,140,"Lycaena heteronea",2011,7,50.76493,-120.42972
"62520",60056,140,"Lycaena heteronea",2011,7,49.2777238,-119.8322365
"62537",60073,140,"Lycaena heteronea",2011,7,49.2893,-119.87054
"62540",60078,140,"Lycaena heteronea",2011,7,49.27879,-119.86002
"62555",60087,140,"Lycaena heteronea",2011,7,49.27313,-119.84953
"62565",60100,140,"Lycaena heteronea",2011,7,49.2613,-119.83662
"62568",60106,140,"Lycaena heteronea",2011,7,49.26281,-119.83179
"62711",60542,140,"Lycaena heteronea",2011,6,49.0862801,-119.5809087
"82830",84449,140,"Lycaena heteronea",1996,7,45.275622,-111.324082
"82853",84474,140,"Lycaena heteronea",1997,7,45.493786,-111.28101
"87947",110890,140,"Lycaena heteronea",2001,6,49.285682,-119.582834
"91778",116697,140,"Lycaena heteronea",2014,7,49.15433,-118.948535
"91790",116706,140,"Lycaena heteronea",2014,7,49.156032,-118.940427
"91801",116716,140,"Lycaena heteronea",2014,7,49.119181,-118.979256
"91806",116736,140,"Lycaena heteronea",2014,7,49.17155,-118.935052
"91814",116744,140,"Lycaena heteronea",2014,7,49.176425,-118.932429
"91905",116854,140,"Lycaena heteronea",2014,7,49.180904,-119.003757
"100280",140875,140,"Lycaena heteronea",2015,6,49.215243,-119.595206
