"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"29499",28148,499,"Pyrgus albescens",2013,1,26.176314,-98.367033
"29501",28150,499,"Pyrgus albescens",2013,1,26.394368,-98.143981
"29506",28155,499,"Pyrgus albescens",2013,1,26.394368,-98.143981
"29507",28156,499,"Pyrgus albescens",2013,1,26.286951,-98.131771
"35821",34270,499,"Pyrgus albescens",2013,4,34.613113,-112.466054
"36269",34739,499,"Pyrgus albescens",2012,7,39.425586,-105.068779
"36331",34776,499,"Pyrgus albescens",2012,7,39.830752,-105.410213
"44601",42596,499,"Pyrgus albescens",2013,5,35.776147,-115.865121
"53248",50769,499,"Pyrgus albescens",2013,8,34.524052,-112.391392
"62177",59496,499,"Pyrgus albescens",2013,11,26.124694,-97.95393
"62274",59604,499,"Pyrgus albescens",2014,2,31.456124,-111.247559
"71851",73523,499,"Pyrgus albescens",2011,11,30.479412,-84.262251
"72154",73831,499,"Pyrgus albescens",2014,3,34.457031,-112.537551
"73444",75157,499,"Pyrgus albescens",2014,5,34.457031,-112.537551
"73689",75414,499,"Pyrgus albescens",2014,5,34.546721,-112.534504
"75019",76815,499,"Pyrgus albescens",2014,5,34.546863,-112.529204
"76160",77965,499,"Pyrgus albescens",2014,5,35.776147,-115.865121
"76168",77972,499,"Pyrgus albescens",2014,6,35.776147,-115.865121
"76217",78019,499,"Pyrgus albescens",2014,6,34.432293,-112.42198
"77036",78800,499,"Pyrgus albescens",2014,6,34.749229,-112.115479
"78094",79890,499,"Pyrgus albescens",2014,6,26.179819,-98.366518
"78153",79946,499,"Pyrgus albescens",2014,6,26.266325,-98.53406
"78239",80014,499,"Pyrgus albescens",2014,6,26.189839,-98.37794
"78279",80048,499,"Pyrgus albescens",2014,6,26.179819,-98.366518
"80834",82460,499,"Pyrgus albescens",2014,6,26.06513,-98.150243
"81665",83304,499,"Pyrgus albescens",2013,8,34.136312,-84.820441
"81768",83391,499,"Pyrgus albescens",2012,9,33.9939,-84.689655
"81849",83482,499,"Pyrgus albescens",2014,6,26.176902,-98.230943
"82568",84529,499,"Pyrgus albescens",2014,6,39.147269,-120.179443
"84998",107814,499,"Pyrgus albescens",2014,9,30.479927,-90.985658
"85060",107873,499,"Pyrgus albescens",2014,9,30.479927,-90.985658
"88425",111371,499,"Pyrgus albescens",2014,9,26.149224,-97.994993
"89026",111964,499,"Pyrgus albescens",2014,9,26.179819,-98.366518
"89218",112161,499,"Pyrgus albescens",2014,10,26.179819,-98.366518
"90204",113578,499,"Pyrgus albescens",2014,10,26.149224,-97.994993
"90240",113622,499,"Pyrgus albescens",2014,10,26.179819,-98.366518
"90374",113788,499,"Pyrgus albescens",2014,10,26.179819,-98.366518
"90422",113736,499,"Pyrgus albescens",2014,10,26.179819,-98.366518
"90614",114081,499,"Pyrgus albescens",2014,10,26.179819,-98.366518
"90675",114123,499,"Pyrgus albescens",2014,10,26.149224,-97.994993
"90833",114387,499,"Pyrgus albescens",2014,10,26.149224,-97.994993
"90971",117055,499,"Pyrgus albescens",1989,3,31.496492,-110.850763
"91093",114916,499,"Pyrgus albescens",2014,10,26.179819,-98.366518
"91166",115055,499,"Pyrgus albescens",2014,10,26.179819,-98.366518
"91369",115383,499,"Pyrgus albescens",2014,11,26.266325,-98.53406
"91482",115856,499,"Pyrgus albescens",2014,11,26.179819,-98.366518
"91984",117167,499,"Pyrgus albescens",2014,12,26.149224,-97.994993
"92262",117695,499,"Pyrgus albescens",2014,12,26.149224,-97.994993
"92683",119404,499,"Pyrgus albescens",2015,2,26.149224,-97.994993
"92760",119925,499,"Pyrgus albescens",2015,2,26.179819,-98.366518
"92774",120070,499,"Pyrgus albescens",2015,3,26.06513,-98.150243
"92810",120144,499,"Pyrgus albescens",2015,3,26.266325,-98.53406
"92838",120359,499,"Pyrgus albescens",2015,3,26.179819,-98.366518
"92875",120444,499,"Pyrgus albescens",2015,3,26.125292,-97.953157
"92920",120570,499,"Pyrgus albescens",2015,3,26.266325,-98.53406
"92975",120819,499,"Pyrgus albescens",2015,3,26.179819,-98.366518
"93155",121354,499,"Pyrgus albescens",2015,3,26.06513,-98.150243
"93360",121986,499,"Pyrgus albescens",2015,4,26.179819,-98.366518
"93768",123833,499,"Pyrgus albescens",2015,4,26.147524,-97.988708
"94002",125428,499,"Pyrgus albescens",2015,2,33.54211,-111.672378
"94013",125440,499,"Pyrgus albescens",2015,2,33.54211,-111.672378
"94036",125469,499,"Pyrgus albescens",2015,2,33.54211,-111.672378
"94152",125701,499,"Pyrgus albescens",2015,4,26.179819,-98.366518
"94159",125864,499,"Pyrgus albescens",2015,2,33.54211,-111.672378
"94175",125909,499,"Pyrgus albescens",2015,2,33.54211,-111.672378
"94180",125919,499,"Pyrgus albescens",2015,2,33.54211,-111.672378
"94188",125928,499,"Pyrgus albescens",2015,2,33.54211,-111.672378
"94193",125933,499,"Pyrgus albescens",2015,2,33.54211,-111.672378
"94198",125936,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94209",125947,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94213",125969,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94218",125981,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94235",125994,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94253",126012,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94259",126018,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94263",126024,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94275",126030,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94280",126040,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94296",126054,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94308",126067,499,"Pyrgus albescens",2015,3,33.54211,-111.672378
"94878",127889,499,"Pyrgus albescens",2015,5,26.266325,-98.53406
"95089",128500,499,"Pyrgus albescens",2015,5,26.179819,-98.366518
"95897",130124,499,"Pyrgus albescens",2015,5,26.179819,-98.366518
"96164",130884,499,"Pyrgus albescens",2015,5,26.179819,-98.366518
"96861",132367,499,"Pyrgus albescens",2015,5,26.179819,-98.366518
"97400",133865,499,"Pyrgus albescens",2015,6,26.179819,-98.366518
"98483",136400,499,"Pyrgus albescens",2015,6,26.179819,-98.366518
"100488",141464,499,"Pyrgus albescens",2015,6,26.179819,-98.366518
"101170",143211,499,"Pyrgus albescens",2015,6,40.430803,-105.500572
"101264",143522,499,"Pyrgus albescens",2015,6,26.179819,-98.366518
"101610",144984,499,"Pyrgus albescens",2015,7,26.149224,-97.994993
"105609",165264,499,"Pyrgus albescens",2015,9,33.458588,-81.74358
"107483",171136,499,"Pyrgus albescens",2015,10,26.179819,-98.366518
"107551",171251,499,"Pyrgus albescens",2015,10,33.458588,-81.74358
"107623",171466,499,"Pyrgus albescens",2015,10,26.179819,-98.366518
"107833",172406,499,"Pyrgus albescens",2015,11,26.077581,-98.137779
"108063",173908,499,"Pyrgus albescens",2015,12,26.179819,-98.366518
"108565",175794,499,"Pyrgus albescens",2016,2,26.06513,-98.150243
"108820",177806,499,"Pyrgus albescens",2016,4,26.179819,-98.366518
"108904",178111,499,"Pyrgus albescens",2016,4,26.125292,-97.953157
"109582",180424,499,"Pyrgus albescens",2016,5,26.125292,-97.953157
"109707",180925,499,"Pyrgus albescens",2016,2,26.179819,-98.366518
"109723",180944,499,"Pyrgus albescens",2016,1,26.179819,-98.366518
"109752",181006,499,"Pyrgus albescens",2016,1,26.179819,-98.366518
"109863",181406,499,"Pyrgus albescens",2016,5,26.125292,-97.953157
