"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"36481",34955,751,"Neonympha areolatus",2009,9,27.892191,-81.523705
"40407",47770,751,"Neonympha areolatus",1972,8,30.400122,-82.10804
