"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"373",200,218,"Speyeria hesperis",2011,7,50.8131626,-120.4470873
"1387",1032,218,"Speyeria hesperis",2009,8,50.9482391,-114.6910213
"2314",1948,218,"Speyeria hesperis",2009,8,49.966429,-123.147458
"3974",3623,218,"Speyeria hesperis",2006,7,50.55046,-115.068564
"6004",5633,218,"Speyeria hesperis",2007,7,49.360264,-114.619836
"14791",14026,218,"Speyeria hesperis",2012,6,53.869408,-112.944818
"18574",17402,218,"Speyeria hesperis",2012,7,51.955354,-112.980556
"19230",18035,218,"Speyeria hesperis",2012,8,52.369969,-106.679969
"27864",26480,218,"Speyeria hesperis",2012,6,52.600669,-112.577151
"28002",26653,218,"Speyeria hesperis",2010,7,-109.561521,49.677318
"28119",26774,218,"Speyeria hesperis",2012,8,61.66604,-125.17938
"28431",27082,218,"Speyeria hesperis",2001,8,53.01,-114.5
"28432",27083,218,"Speyeria hesperis",2004,8,52.495,-116.084
"28561",27212,218,"Speyeria hesperis",2005,7,51.93,-112.96
"28791",27442,218,"Speyeria hesperis",2012,7,52.56,-113.64
"28950",27613,218,"Speyeria hesperis",2009,7,53.33965,-117.826931
"30199",28824,218,"Speyeria hesperis",2012,6,35.269834,-106.408639
"31238",29849,218,"Speyeria hesperis",2011,5,35.177299,-106.379328
"31275",29887,218,"Speyeria hesperis",2011,6,35.194117,-106.401161
"31304",29916,218,"Speyeria hesperis",2011,8,35.177299,-106.379328
"31310",29921,218,"Speyeria hesperis",2011,8,35.168143,-106.381881
"31317",29928,218,"Speyeria hesperis",2011,8,35.194117,-106.401161
"31966",30583,218,"Speyeria hesperis",2007,7,53.363665,-112.555618
"34468",33055,218,"Speyeria hesperis",2012,8,53.541057,-117.889644
"35612",34092,218,"Speyeria hesperis",2005,8,34.427383,-111.144502
"36302",34794,218,"Speyeria hesperis",2012,7,39.830752,-105.410213
"42811",40919,218,"Speyeria hesperis",2013,7,57.209291,-111.688042
"42930",41022,218,"Speyeria hesperis",2013,7,57.387449,-111.967506
"45856",43771,218,"Speyeria hesperis",2013,7,52.447117,-113.75948
"45866",43784,218,"Speyeria hesperis",2013,7,53.8667,-112.926407
"45883",70215,218,"Speyeria hesperis",2013,7,51.935375,-112.985115
"45901",43805,218,"Speyeria hesperis",2013,7,51.935375,-112.985115
"48171",56983,218,"Speyeria hesperis",2013,7,54.007,-113.351
"50238",47931,218,"Speyeria hesperis",2013,7,45.5314,-118.130833
"50905",48573,218,"Speyeria hesperis",2013,8,35.331407,-111.686186
"51569",49179,218,"Speyeria hesperis",2013,8,49.0717,-118.854429
"54212",52358,218,"Speyeria hesperis",2013,8,53.536635,-117.806396
"54215",52361,218,"Speyeria hesperis",2013,8,53.536635,-117.806396
"54216",52359,218,"Speyeria hesperis",2013,8,53.536635,-117.806396
"54952",52293,218,"Speyeria hesperis",2013,7,49.960522,-109.526642
"55172",52524,218,"Speyeria hesperis",2013,7,49.654102,-109.473747
"55209",52563,218,"Speyeria hesperis",2013,7,50.564129,-105.335548
"55401",52752,218,"Speyeria hesperis",2013,7,49.654102,-109.473747
"55419",52770,218,"Speyeria hesperis",2013,7,49.636036,-109.917023
"55444",52792,218,"Speyeria hesperis",2013,8,49.677391,-109.561607
"59514",56887,218,"Speyeria hesperis",2013,6,52.59373,-110.60449
"60546",57870,218,"Speyeria hesperis",2003,7,55.600101,-121.492476
"60568",57892,218,"Speyeria hesperis",2003,7,55.598662,-121.494175
"60584",57909,218,"Speyeria hesperis",2003,7,55.597945,-121.494971
"60604",57929,218,"Speyeria hesperis",2003,7,55.596069,-121.497189
"60612",57936,218,"Speyeria hesperis",2003,7,55.899398,-122.167045
"60615",57940,218,"Speyeria hesperis",2003,7,55.898899,-122.166967
"60620",57945,218,"Speyeria hesperis",2003,7,55.894423,-122.166392
"60635",57959,218,"Speyeria hesperis",2003,7,55.692386,-121.560444
"60639",57964,218,"Speyeria hesperis",2003,7,55.692147,-121.559791
"60647",57972,218,"Speyeria hesperis",2003,7,55.69187,-121.559132
"60651",57975,218,"Speyeria hesperis",2003,7,55.69162,-121.558438
"60658",57983,218,"Speyeria hesperis",2003,7,55.691313,-121.557766
"60663",57988,218,"Speyeria hesperis",2003,7,55.694167,-121.564696
"60666",57991,218,"Speyeria hesperis",2003,7,55.694702,-121.566048
"60669",57994,218,"Speyeria hesperis",2003,7,55.695211,-121.567331
"60676",58001,218,"Speyeria hesperis",2003,7,55.695682,-121.56855
"60681",58006,218,"Speyeria hesperis",2003,7,55.696245,-121.569906
"60702",58027,218,"Speyeria hesperis",2003,7,55.352605,-121.416022
"60704",58029,218,"Speyeria hesperis",2003,7,55.926943,-122.173181
"60710",58035,218,"Speyeria hesperis",2003,7,55.927821,-122.173369
"60716",58041,218,"Speyeria hesperis",2003,7,55.928728,-122.17357
"60720",58045,218,"Speyeria hesperis",2003,7,55.931795,-122.174137
"60727",58052,218,"Speyeria hesperis",2003,7,55.93656,-122.175355
"60730",58054,218,"Speyeria hesperis",2003,7,55.932066,-121.924183
"60736",58061,218,"Speyeria hesperis",2003,7,55.913981,-122.170385
"60741",58065,218,"Speyeria hesperis",2003,7,55.913522,-122.170291
"61131",58453,218,"Speyeria hesperis",2003,7,55.131687,-121.122633
"61135",58458,218,"Speyeria hesperis",2003,7,55.743407,-121.60908
"61141",58461,218,"Speyeria hesperis",2003,7,55.74256,-121.609503
"61182",58505,218,"Speyeria hesperis",2003,7,55.13372,-121.124419
"61189",58512,218,"Speyeria hesperis",2003,7,55.134091,-121.124729
"61193",58516,218,"Speyeria hesperis",2003,7,55.134491,-121.125058
"61198",58521,218,"Speyeria hesperis",2003,7,55.134916,-121.125403
"61216",58537,218,"Speyeria hesperis",2003,7,55.941144,-122.17637
"61239",58563,218,"Speyeria hesperis",2003,7,55.596445,-121.49677
"61244",58567,218,"Speyeria hesperis",2003,7,55.582952,-121.51195
"61452",58765,218,"Speyeria hesperis",2003,7,55.721118,-121.620861
"61454",58766,218,"Speyeria hesperis",2003,7,55.721556,-121.620639
"61455",58767,218,"Speyeria hesperis",2003,7,55.722,-121.620414
"61457",58769,218,"Speyeria hesperis",2003,7,55.722446,-121.620183
"61458",58770,218,"Speyeria hesperis",2003,7,55.722858,-121.619943
"61460",58771,218,"Speyeria hesperis",2003,7,55.724148,-121.619253
"61621",58930,218,"Speyeria hesperis",2003,7,55.698842,-121.576304
"62324",59792,218,"Speyeria hesperis",2011,7,50.8131626,-120.4470873
"65008",64232,218,"Speyeria hesperis",2012,8,52.369969,-106.679969
"66148",65690,218,"Speyeria hesperis",2012,8,61.66604,-125.17938
"66149",65689,218,"Speyeria hesperis",2012,8,61.66604,-125.17938
"69522",70181,218,"Speyeria hesperis",2013,7,52.447117,-113.75948
"69536",70194,218,"Speyeria hesperis",2013,7,53.8667,-112.926407
"69563",70226,218,"Speyeria hesperis",2013,7,51.935375,-112.985115
"69566",70237,218,"Speyeria hesperis",2013,7,51.935375,-112.985115
"69818",70730,218,"Speyeria hesperis",2013,7,54.007,-113.351
"69897",70928,218,"Speyeria hesperis",2013,7,45.5314,-118.130833
"71355",72809,218,"Speyeria hesperis",2013,6,52.59373,-110.60449
