"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"166",59663,267,"Limenitis arthemis arthemis",2011,6,45.5643967,-76.0925606
"172",113,267,"Limenitis arthemis arthemis",2011,6,45.5643967,-76.0925606
"316",164,267,"Limenitis arthemis arthemis",2010,6,45.9960982,-73.3127869
"345",59754,267,"Limenitis arthemis arthemis",2010,6,45.9960982,-73.3127869
"413",59844,267,"Limenitis arthemis arthemis",2009,8,42.6277618,-80.7345029
"424",232,267,"Limenitis arthemis arthemis",2009,8,42.6277618,-80.7345029
"440",249,267,"Limenitis arthemis arthemis",2009,7,49.4530149,-78.9965544
"442",59919,267,"Limenitis arthemis arthemis",2009,7,49.4530149,-78.9965544
"444",59891,267,"Limenitis arthemis arthemis",2009,7,49.4530149,-78.9965544
"472",59905,267,"Limenitis arthemis arthemis",2009,7,49.4530149,-78.9965544
"721",476,267,"Limenitis arthemis arthemis",2011,7,48.306801,-77.994484
"725",60166,267,"Limenitis arthemis arthemis",2011,7,48.306801,-77.994484
"731",60175,267,"Limenitis arthemis arthemis",2011,7,48.342453,-77.996062
"744",485,267,"Limenitis arthemis arthemis",2011,7,48.342453,-77.996062
"761",60190,267,"Limenitis arthemis arthemis",2011,7,48.722944,-78.115399
"776",500,267,"Limenitis arthemis arthemis",2011,7,48.722944,-78.115399
"809",521,267,"Limenitis arthemis arthemis",2011,7,45.95171,-76.07468
"816",60211,267,"Limenitis arthemis arthemis",2011,7,45.95171,-76.07468
"822",60222,267,"Limenitis arthemis arthemis",2011,7,49.1219,-77.95398
"840",532,267,"Limenitis arthemis arthemis",2011,7,49.1219,-77.95398
"895",575,267,"Limenitis arthemis arthemis",2011,8,45.6342314,-74.2930598
"903",60259,267,"Limenitis arthemis arthemis",2011,8,45.6342314,-74.2930598
"922",60323,267,"Limenitis arthemis arthemis",2011,8,45.4357999,-76.0206745
"927",60301,267,"Limenitis arthemis arthemis",2011,8,45.4357999,-76.0206745
"941",60312,267,"Limenitis arthemis arthemis",2011,8,45.4357999,-76.0206745
"958",711,267,"Limenitis arthemis arthemis",2011,8,45.4357999,-76.0206745
"1054",60418,267,"Limenitis arthemis arthemis",2011,7,45.394905,-75.936713
"1060",60414,267,"Limenitis arthemis arthemis",2011,7,45.394905,-75.936713
"1064",761,267,"Limenitis arthemis arthemis",2011,7,45.394905,-75.936713
"1068",765,267,"Limenitis arthemis arthemis",2011,7,45.394905,-75.936713
"1160",824,267,"Limenitis arthemis arthemis",2010,7,45.0317195,-73.0710125
"1226",933,267,"Limenitis arthemis arthemis",2009,7,49.0958446,-79.1510733
"1241",60476,267,"Limenitis arthemis arthemis",2009,7,49.0958446,-79.1510733
"1245",60467,267,"Limenitis arthemis arthemis",2009,7,49.0958446,-79.1510733
"1248",60485,267,"Limenitis arthemis arthemis",2009,7,49.0958446,-79.1510733
"1367",1012,267,"Limenitis arthemis arthemis",2001,6,47.5942819,-70.5365375
"1368",60552,267,"Limenitis arthemis arthemis",2001,6,47.5942819,-70.5365375
"1511",1141,267,"Limenitis arthemis arthemis",2011,7,45.389641,-75.218541
"1515",1148,267,"Limenitis arthemis arthemis",2011,8,45.389641,-75.218541
"1533",1164,267,"Limenitis arthemis arthemis",2011,6,45.389643,-75.706698
"1683",1319,267,"Limenitis arthemis arthemis",2007,6,45.384693,-75.706698
"1723",1359,267,"Limenitis arthemis arthemis",2007,6,45.389644,-75.218541
"1737",1374,267,"Limenitis arthemis arthemis",2007,6,45.389644,-75.218541
"1745",1382,267,"Limenitis arthemis arthemis",2007,6,45.389644,-75.218541
"1759",1396,267,"Limenitis arthemis arthemis",2007,6,45.389644,-75.218541
"1828",1463,267,"Limenitis arthemis arthemis",2007,7,45.2497,-76.1424
"1890",1528,267,"Limenitis arthemis arthemis",2007,7,45.389644,-75.218541
"1918",1555,267,"Limenitis arthemis arthemis",2007,8,45.384693,-75.706698
"1937",1574,267,"Limenitis arthemis arthemis",2007,8,45.384693,-75.706698
"1975",1612,267,"Limenitis arthemis arthemis",2007,8,45.389644,-75.218541
"2107",1736,267,"Limenitis arthemis arthemis",2003,6,45.564397,-76.092561
"2108",60615,267,"Limenitis arthemis arthemis",2003,6,45.564397,-76.092561
"2164",1795,267,"Limenitis arthemis arthemis",2006,7,48.609926,-64.346747
"2391",2025,267,"Limenitis arthemis arthemis",2002,7,42.09988,-82.492049
"2400",2038,267,"Limenitis arthemis arthemis",2002,8,42.09988,-82.492049
"2409",2045,267,"Limenitis arthemis arthemis",2002,8,42.09988,-82.492049
"2562",2198,267,"Limenitis arthemis arthemis",2011,9,44.919376,-77.905175
"2578",2215,267,"Limenitis arthemis arthemis",2002,8,42.09988,-82.492049
"2591",2227,267,"Limenitis arthemis arthemis",2002,8,42.09988,-82.492049
"2606",2242,267,"Limenitis arthemis arthemis",2002,9,42.09988,-82.492049
"2708",2343,267,"Limenitis arthemis arthemis",2011,6,45.330572,-79.026487
"2849",2480,267,"Limenitis arthemis arthemis",2003,8,42.09988,-82.492049
"3245",2857,267,"Limenitis arthemis arthemis",2004,8,42.09988,-82.492049
"3362",2975,267,"Limenitis arthemis arthemis",2011,8,49.865993,-97.367858
"3367",2980,267,"Limenitis arthemis arthemis",2011,7,49.865993,-97.367858
"3492",3101,267,"Limenitis arthemis arthemis",2009,7,44.78116,-63.686543
"3548",3160,267,"Limenitis arthemis arthemis",2006,7,42.09988,-82.492049
"3713",3323,267,"Limenitis arthemis arthemis",2009,6,45.389644,-75.218541
"3734",3347,267,"Limenitis arthemis arthemis",2009,6,45.389644,-75.218541
"3752",3365,267,"Limenitis arthemis arthemis",2008,6,42.09988,-82.492049
"3790",3402,267,"Limenitis arthemis arthemis",2008,7,42.09988,-82.492049
"3978",3627,267,"Limenitis arthemis arthemis",2006,7,50.55046,-115.068564
"4043",3679,267,"Limenitis arthemis arthemis",2012,5,44.893456,-76.109272
"4049",3686,267,"Limenitis arthemis arthemis",2010,6,45.4,-73.37
"4285",3938,267,"Limenitis arthemis arthemis",2011,7,46.008022,-60.258063
"4462",4131,267,"Limenitis arthemis arthemis",2010,6,50.954603,-119.285612
"4467",4136,267,"Limenitis arthemis arthemis",2010,7,42.09988,-82.492049
"4498",4167,267,"Limenitis arthemis arthemis",2006,6,45.4,-73.37
"4559",4229,267,"Limenitis arthemis arthemis",2010,8,42.09988,-82.492049
"4711",4371,267,"Limenitis arthemis arthemis",2011,8,42.09988,-82.492049
"4870",4531,267,"Limenitis arthemis arthemis",1988,6,49.62625,-96.663989
"5708",5340,267,"Limenitis arthemis arthemis",2009,6,45.389644,-75.218541
"6706",6392,267,"Limenitis arthemis arthemis",2009,6,45.3463,-75.8548
"6714",6400,267,"Limenitis arthemis arthemis",2009,6,45.384693,-75.706698
"7157",6858,267,"Limenitis arthemis arthemis",2012,5,43.474479,-80.458621
"7296",6985,267,"Limenitis arthemis arthemis",2012,5,45.938024,-66.669921
"7297",6986,267,"Limenitis arthemis arthemis",2006,7,46.146902,-66.784591
"7355",7045,267,"Limenitis arthemis arthemis",2009,7,49.094052,-79.148072
"7362",61240,267,"Limenitis arthemis arthemis",2009,7,49.094052,-79.148072
