"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"16046",15212,162,"Callophrys spinetorum",2012,7,49.056058,-119.552925
"28075",26730,162,"Callophrys spinetorum",2006,6,39.92593,-105.253315
"30239",28863,162,"Callophrys spinetorum",2011,4,35.092998,-106.392052
"31270",29882,162,"Callophrys spinetorum",2011,6,35.194117,-106.401161
"61651",58961,162,"Callophrys spinetorum",2004,4,49.052077,-119.558474
"76492",78310,162,"Callophrys spinetorum",2014,6,35.257002,-111.664996
"80522",82146,162,"Callophrys spinetorum",2014,6,41.177485,-106.059119
"81746",83434,162,"Callophrys spinetorum",2014,6,52.935438,-119.385939
"100180",140541,162,"Callophrys spinetorum",2015,6,49.12928,-119.37057
"100230",140700,162,"Callophrys spinetorum",2015,6,49.10522,-119.29052
"112193",190527,162,"Callophrys spinetorum",2016,6,40.430803,-105.500572
