"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"53261",50784,371,"Atrytonopsis lunus",2013,8,31.742803,-110.898743
"53390",50912,371,"Atrytonopsis lunus",2013,8,31.431986,-111.18848
