"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"28089",26754,545,"Atlides halesus",2011,3,30.185032,-97.873485
"30241",28865,545,"Atlides halesus",2011,4,35.092998,-106.392052
"31213",29824,545,"Atlides halesus",2011,4,35.092998,-106.392052
"31337",29948,545,"Atlides halesus",2011,8,35.04876,-106.477776
"34148",32714,545,"Atlides halesus",2002,11,26.080978,-98.136004
"34395",32937,545,"Atlides halesus",2013,4,35.821015,-105.891895
"40247",38520,545,"Atlides halesus",2011,2,33.320036,-82.006647
"42738",40835,545,"Atlides halesus",2000,4,38.43443,-75.314283
"58300",55649,545,"Atlides halesus",2013,10,30.784015,-81.695068
"78597",81243,545,"Atlides halesus",2012,12,26.179819,-98.366518
"78601",81248,545,"Atlides halesus",2012,12,26.179819,-98.366518
"80877",82507,545,"Atlides halesus",2013,8,26.584469,-99.149238
"81503",83144,545,"Atlides halesus",2014,5,31.98037,-81.068891
"81887",83526,545,"Atlides halesus",2012,6,33.9939,-84.689655
"82167",83808,545,"Atlides halesus",2012,6,33.118971,-83.75247
"82685",84312,545,"Atlides halesus",1996,7,34.358612,-117.764504
"82693",84618,545,"Atlides halesus",1996,7,34.358612,-117.764504
"83438",85090,545,"Atlides halesus",2014,6,38.482889,-75.886388
"86053",114737,545,"Atlides halesus",1989,4,34.912517,-111.726824
"86068",108875,545,"Atlides halesus",1989,3,31.725833,-110.880278
"87799",110716,545,"Atlides halesus",2014,9,33.63363,-84.148836
"88447",111391,545,"Atlides halesus",2011,9,38.482889,-75.885744
"88459",111407,545,"Atlides halesus",2012,9,38.482889,-75.885744
"88667",111596,545,"Atlides halesus",2002,9,38.482889,-75.885744
"89559",112521,545,"Atlides halesus",2014,10,28.598553,-81.762366
"91405",115389,545,"Atlides halesus",2014,11,26.266325,-98.53406
"91464",115863,545,"Atlides halesus",2014,11,26.179819,-98.366518
"92247",117668,545,"Atlides halesus",2014,12,32.244013,-111.168174
"92253",117678,545,"Atlides halesus",2014,12,32.244013,-111.168174
"93256",121635,545,"Atlides halesus",2015,3,30.185032,-97.873485
"94003",125429,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94014",125441,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94019",125447,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94023",125456,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94031",125470,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94067",125492,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94072",125499,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94080",125508,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94156",125856,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94166",125865,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94174",125910,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94187",125929,545,"Atlides halesus",2015,2,33.54211,-111.672378
"94196",125937,545,"Atlides halesus",2015,3,33.54211,-111.672378
"94211",125970,545,"Atlides halesus",2015,3,33.54211,-111.672378
"94974",128095,545,"Atlides halesus",2015,5,31.98037,-81.068891
"98781",137838,545,"Atlides halesus",2015,6,26.179819,-98.366518
"105451",164944,545,"Atlides halesus",2015,9,33.32541,-81.844495
"108090",173936,545,"Atlides halesus",2015,12,26.179819,-98.366518
"108803",177811,545,"Atlides halesus",2016,4,26.179819,-98.366518
"109496",180096,545,"Atlides halesus",2016,5,31.98037,-81.068891
