"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"111854",188998,925,"Fritillary sp.",2016,6,43.576956,-73.406745
"112336",191150,925,"Fritillary sp.",2016,6,43.57063,-73.399744
