"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"13",20798,99,"Pieris rapae",2012,8,43.671307,-79.513432
"15",23179,99,"Pieris rapae",2012,9,43.744097,-80.947353
"17",24865,99,"Pieris rapae",2012,8,41.801524,-82.637583
"34",50133,99,"Pieris rapae",2013,7,48.39479,-68.423967
"44",56557,99,"Pieris rapae",2013,10,45.040569,-78.527667
"54",73045,99,"Pieris rapae",2012,8,48.38,-68.416
"72",111837,99,"Pieris rapae",2014,9,45.475792,-73.829965
"73",112118,99,"Pieris rapae",2014,9,45.458565,-73.640064
"74",112859,99,"Pieris rapae",2014,10,41.704479,-70.273576
"75",115111,99,"Pieris rapae",2014,7,51.95,-112.95
"87",132417,99,"Pieris rapae",2014,6,44.395033,-83.973227
"99",147721,99,"Pieris rapae",1945,9,45.479233,-74.302298
"116",182202,99,"Pieris rapae",2016,5,53.440487,-105.872369
"148",66,99,"Pieris rapae",2011,7,48.9978927,-119.5239632
"183",59653,99,"Pieris rapae",2011,6,45.5643967,-76.0925606
"192",103,99,"Pieris rapae",2011,6,45.5643967,-76.0925606
"308",155,99,"Pieris rapae",2010,6,45.9960982,-73.3127869
"329",59746,99,"Pieris rapae",2010,6,45.9960982,-73.3127869
"354",175,99,"Pieris rapae",2011,6,50.2615052,-119.0862634
"591",347,99,"Pieris rapae",2011,7,50.731775,-120.40936
"598",354,99,"Pieris rapae",2011,7,50.76493,-120.42972
"610",365,99,"Pieris rapae",2011,7,49.2777238,-119.8322365
"617",373,99,"Pieris rapae",2011,7,49.22183,-119.9285
"652",407,99,"Pieris rapae",2011,7,49.2613,-119.83662
"660",414,99,"Pieris rapae",2011,7,49.26281,-119.83179
"691",447,99,"Pieris rapae",2011,7,50.30913,-119.28371
"701",456,99,"Pieris rapae",2011,7,49.67047,-119.75687
"705",460,99,"Pieris rapae",2011,7,49.68226,-119.77353
"926",60293,99,"Pieris rapae",2011,8,45.4357999,-76.0206745
"931",60304,99,"Pieris rapae",2011,8,45.4357999,-76.0206745
"935",60315,99,"Pieris rapae",2011,8,45.4357999,-76.0206745
"950",703,99,"Pieris rapae",2011,8,45.4357999,-76.0206745
"960",713,99,"Pieris rapae",2011,8,45.2659988,-76.1466033
"969",60341,99,"Pieris rapae",2011,8,45.2659988,-76.1466033
"981",60325,99,"Pieris rapae",2011,8,45.2659988,-76.1466033
