"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"59",76533,8,"Erynnis brizo",2014,5,39.703873,-78.326262
"28106",26758,8,"Erynnis brizo",2012,4,35.563889,-83.309444
"31216",29827,8,"Erynnis brizo",2011,4,33.417652,-103.814771
"31465",30066,8,"Erynnis brizo",2012,5,40.980141,-81.303774
"31643",30242,8,"Erynnis brizo",2012,4,38.695023,-83.20075
"31667",30269,8,"Erynnis brizo",2012,4,38.760944,-83.413439
"31672",30284,8,"Erynnis brizo",2012,4,38.695023,-83.20075
"32449",31061,8,"Erynnis brizo",2012,5,50.267838,-96.642566
"33839",32381,8,"Erynnis brizo",2013,4,34.659193,-80.517254
"33850",32387,8,"Erynnis brizo",2013,4,34.579094,-80.234528
"33851",32861,8,"Erynnis brizo",2013,4,34.579094,-80.234528
"34223",32763,8,"Erynnis brizo",2013,4,34.022502,-107.131805
"34393",32935,8,"Erynnis brizo",2013,4,35.821015,-105.891895
"34528",33116,8,"Erynnis brizo",2013,4,34.620177,-112.557464
"34692",33247,8,"Erynnis brizo",2013,4,39.461047,-81.454053
"34918",33482,8,"Erynnis brizo",2013,4,34.457031,-112.537551
"35045",33581,8,"Erynnis brizo",2013,4,35.726935,-82.694693
"35060",67501,8,"Erynnis brizo",2013,4,35.726935,-82.694693
"35261",33782,8,"Erynnis brizo",2013,4,34.546721,-112.534504
"35499",33975,8,"Erynnis brizo",2013,4,40.357108,-79.384761
"36185",34635,8,"Erynnis brizo",2013,5,41.847698,-70.681057
"36200",34656,8,"Erynnis brizo",2013,5,41.468983,-71.579539
"36512",34985,8,"Erynnis brizo",2013,5,39.233239,-74.855905
"36680",35190,8,"Erynnis brizo",2013,5,41.847698,-70.681057
"45055",47708,8,"Erynnis brizo",2000,4,38.138945,-75.437536
"56744",54107,8,"Erynnis brizo",2013,4,39.500133,-78.141074
"67491",67193,8,"Erynnis brizo",2013,4,34.659193,-80.517254
"67497",67206,8,"Erynnis brizo",2013,4,34.579094,-80.234528
"67503",67199,8,"Erynnis brizo",2013,4,34.579094,-80.234528
"67837",67736,8,"Erynnis brizo",2013,5,39.233239,-74.855905
"72780",74474,8,"Erynnis brizo",2014,4,35.719619,-82.667141
"73075",74773,8,"Erynnis brizo",2014,4,39.500133,-78.141074
"73225",74929,8,"Erynnis brizo",2014,4,35.719619,-82.667141
"73291",74994,8,"Erynnis brizo",2014,4,39.617855,-78.477402
"73297",75001,8,"Erynnis brizo",2014,4,39.607937,-78.441439
"73304",75009,8,"Erynnis brizo",2014,4,39.69137,-78.472767
"73306",75014,8,"Erynnis brizo",2014,4,39.546015,-78.145409
"73312",75017,8,"Erynnis brizo",2014,4,39.613888,-78.348484
"73504",75229,8,"Erynnis brizo",2014,5,41.575947,-71.715231
"73534",75257,8,"Erynnis brizo",2014,5,38.504251,-79.268374
"73852",75587,8,"Erynnis brizo",2014,5,42.703011,-80.461464
"74380",76137,8,"Erynnis brizo",2014,5,41.847698,-70.681057
"74472",76250,8,"Erynnis brizo",2014,5,38.504251,-79.268374
"74592",76364,8,"Erynnis brizo",2014,5,42.6356,-80.556221
"74817",76603,8,"Erynnis brizo",2014,5,43.392668,-70.628936
"75623",77422,8,"Erynnis brizo",2014,5,39.657443,-78.364322
"75644",77439,8,"Erynnis brizo",2014,5,39.603142,-78.462961
"75705",77510,8,"Erynnis brizo",2014,5,41.394865,-70.598016
"82453",84101,8,"Erynnis brizo",2012,5,34.932297,-83.901246
"91727",116204,8,"Erynnis brizo",2008,5,42.525541,-84.317201
"93416",122288,8,"Erynnis brizo",2015,3,33.68996,-101.238391
"93443",122576,8,"Erynnis brizo",2015,4,39.617855,-78.477402
"94387",126372,8,"Erynnis brizo",2015,4,35.719619,-82.667141
"94410",126391,8,"Erynnis brizo",2015,4,35.719619,-82.667141
"94550",126803,8,"Erynnis brizo",2015,4,35.719619,-82.667141
"94769",127606,8,"Erynnis brizo",2015,5,35.719619,-82.667141
"94979",128100,8,"Erynnis brizo",2015,5,41.847698,-70.681057
"95043",128173,8,"Erynnis brizo",2015,5,35.69282,-82.694693
"95148",128605,8,"Erynnis brizo",2015,5,42.054391,-70.115604
"95466",129311,8,"Erynnis brizo",2015,5,42.580945,-86.017714
"95495",138708,8,"Erynnis brizo",2015,5,38.504251,-79.268374
"95674",129676,8,"Erynnis brizo",2015,5,42.525541,-84.317201
"96096",130701,8,"Erynnis brizo",2015,5,41.385332,-70.632638
"108954",178205,8,"Erynnis brizo",2016,4,35.69282,-82.694693
"109790",181069,8,"Erynnis brizo",2016,5,41.847698,-70.681057
"110019",182161,8,"Erynnis brizo",2016,5,41.847698,-70.681057
