"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"485",251,19,"Erynnis persius",2009,6,49.0793928,-113.8612819
"526",275,19,"Erynnis persius",2011,5,51.1305033,-114.6910401
"533",282,19,"Erynnis persius",2011,6,48.9978927,-119.5239632
"555",310,19,"Erynnis persius",2011,7,49.6292,-119.88097
"8805",8476,19,"Erynnis persius",2012,6,49.027762,-121.068696
"9044",8725,19,"Erynnis persius",2012,6,49.418069,-115.350427
"9707",9368,19,"Erynnis persius",2012,6,50.068438,-114.792012
"16213",15335,19,"Erynnis persius",2012,6,60.74396,-135.04738
"16215",63296,19,"Erynnis persius",2012,6,60.74396,-135.04738
"16225",15341,19,"Erynnis persius",2012,6,60.7583,-135.0374
"16230",63314,19,"Erynnis persius",2012,6,60.7583,-135.0374
"16234",63323,19,"Erynnis persius",2012,6,63.28106,-136.59605
"16235",15344,19,"Erynnis persius",2012,6,63.28106,-136.59605
"16239",15348,19,"Erynnis persius",2012,6,63.41959,-136.84375
"16245",63331,19,"Erynnis persius",2012,6,63.41959,-136.84375
"16256",63349,19,"Erynnis persius",2012,6,63.54668,-137.37578
"16261",15354,19,"Erynnis persius",2012,6,63.54668,-137.37578
"16271",15363,19,"Erynnis persius",2012,6,63.544327,-137.19466
"16282",63379,19,"Erynnis persius",2012,6,63.544327,-137.19466
"16298",63406,19,"Erynnis persius",2012,6,64.04447,-138.89621
"16300",15371,19,"Erynnis persius",2012,6,64.04447,-138.89621
"16329",15398,19,"Erynnis persius",2012,6,64.0462,-138.30696
"16335",63442,19,"Erynnis persius",2012,6,64.0462,-138.30696
"16341",63457,19,"Erynnis persius",2012,6,64.01163,-138.36163
"16344",15403,19,"Erynnis persius",2012,6,64.01163,-138.36163
"16349",15407,19,"Erynnis persius",2012,6,63.82003,-138.66867
"16356",63472,19,"Erynnis persius",2012,6,63.82003,-138.66867
"16366",63487,19,"Erynnis persius",2012,6,63.851595,-138.65404
"16367",15412,19,"Erynnis persius",2012,6,63.851595,-138.65404
"16375",15420,19,"Erynnis persius",2012,6,63.78563,-138.57858
"16381",63511,19,"Erynnis persius",2012,6,63.78563,-138.57858
"16392",63529,19,"Erynnis persius",2012,6,63.70944,-135.86879
"16395",15426,19,"Erynnis persius",2012,6,63.70944,-135.86879
"16401",15433,19,"Erynnis persius",2012,6,63.78414,-135.823
"16407",63550,19,"Erynnis persius",2012,6,63.78414,-135.823
"16413",15439,19,"Erynnis persius",2012,6,62.31476,-137.25006
"16423",63568,19,"Erynnis persius",2012,6,62.31476,-137.25006
"16652",15682,19,"Erynnis persius",2012,6,62.307,-137.21538
"16660",63593,19,"Erynnis persius",2012,6,62.307,-137.21538
"16733",63701,19,"Erynnis persius",2012,6,62.31535,-137.24178
"16737",15718,19,"Erynnis persius",2012,6,62.31535,-137.24178
"28244",26899,19,"Erynnis persius",2009,6,49.152521,-113.752613
"28284",26934,19,"Erynnis persius",2000,5,51.8,-113.02
"28285",26935,19,"Erynnis persius",2002,6,53.01,-114.5
"28286",26936,19,"Erynnis persius",2004,5,52.028,-112.944
"28287",26937,19,"Erynnis persius",2004,5,52.028,-112.944
"28518",27169,19,"Erynnis persius",2005,5,52.37,-112.95
"28519",27170,19,"Erynnis persius",2005,5,52.55,-113.64
"28629",27280,19,"Erynnis persius",2007,5,52.322,-112.75
"28630",27281,19,"Erynnis persius",2007,5,52.322,-112.75
"28631",27282,19,"Erynnis persius",2007,5,52.322,-112.75
"28632",27283,19,"Erynnis persius",2007,5,52.322,-112.75
"28633",27284,19,"Erynnis persius",2007,5,52.322,-112.75
"28742",27393,19,"Erynnis persius",2012,5,52.55,-113.64
"28948",27611,19,"Erynnis persius",2010,6,53.337856,-117.835236
"36713",35230,19,"Erynnis persius",2013,5,49.215243,-119.595206
"36768",35284,19,"Erynnis persius",2013,5,50.796821,-113.607559
"41558",39810,19,"Erynnis persius",2013,6,53.516797,-96.344604
"41829",40034,19,"Erynnis persius",2013,6,49.29112,-119.349883
"42017",40223,19,"Erynnis persius",2013,6,54.587223,-100.498713
"42776",40882,19,"Erynnis persius",2013,5,50.649788,-107.947685
"42780",40884,19,"Erynnis persius",2013,6,49.643108,-109.543098
"42782",40889,19,"Erynnis persius",2013,6,49.65062,-110.004982
"42815",40924,19,"Erynnis persius",2013,6,54.400548,-113.257241
"43762",41803,19,"Erynnis persius",2013,7,40.213686,-105.549774
"43893",41913,19,"Erynnis persius",2013,7,40.430803,-105.500572
"44890",42869,19,"Erynnis persius",2013,7,40.132822,-105.540419
"45600",43586,19,"Erynnis persius",2013,5,52.639834,-114.814167
"45670",43632,19,"Erynnis persius",2013,6,53.407281,-113.754501
"45678",70032,19,"Erynnis persius",2013,6,53.407281,-113.754501
"59577",56945,19,"Erynnis persius",2013,5,53.986,-113.25
"59587",72815,19,"Erynnis persius",2013,5,53.986,-113.25
"61821",59138,19,"Erynnis persius",2007,6,55.60309,-121.488915
"62414",59945,19,"Erynnis persius",2011,5,51.1305033,-114.6910401
"62419",59952,19,"Erynnis persius",2011,6,48.9978927,-119.5239632
"62451",59983,19,"Erynnis persius",2011,7,49.6292,-119.88097
"64476",63302,19,"Erynnis persius",2012,6,60.74396,-135.04738
"64478",63299,19,"Erynnis persius",2012,6,60.74396,-135.04738
"64489",63317,19,"Erynnis persius",2012,6,60.7583,-135.0374
"64492",63320,19,"Erynnis persius",2012,6,60.7583,-135.0374
"64497",63327,19,"Erynnis persius",2012,6,63.28106,-136.59605
"64502",63337,19,"Erynnis persius",2012,6,63.41959,-136.84375
"64505",63343,19,"Erynnis persius",2012,6,63.41959,-136.84375
"64516",63359,19,"Erynnis persius",2012,6,63.54668,-137.37578
"64527",63369,19,"Erynnis persius",2012,6,63.54668,-137.37578
"64532",63388,19,"Erynnis persius",2012,6,63.544327,-137.19466
"64543",63397,19,"Erynnis persius",2012,6,63.544327,-137.19466
"64553",63417,19,"Erynnis persius",2012,6,64.04447,-138.89621
"64564",63428,19,"Erynnis persius",2012,6,64.04447,-138.89621
"64573",63452,19,"Erynnis persius",2012,6,64.0462,-138.30696
"64574",63447,19,"Erynnis persius",2012,6,64.0462,-138.30696
"64586",63462,19,"Erynnis persius",2012,6,64.01163,-138.36163
