"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"80360",81983,538,"Vidius perigenes",2012,11,25.963307,-97.253456
"107471",171103,538,"Vidius perigenes",2015,10,25.963307,-97.253456
