"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"50937",48600,838,"Zerene eurydice",2009,5,35.178611,-120.517115
"82678",84322,838,"Zerene eurydice",1996,7,34.358612,-117.764504
"82714",84357,838,"Zerene eurydice",1996,7,34.152229,-117.836171
"82722",84373,838,"Zerene eurydice",1996,4,33.773193,-117.580348
"83166",84814,838,"Zerene eurydice",2013,8,33.773193,-117.580348
