"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"319",167,274,"Lethe eurydice",2010,6,45.9960982,-73.3127869
"346",59757,274,"Lethe eurydice",2010,6,45.9960982,-73.3127869
"997",60364,274,"Lethe eurydice",2010,6,45.4831272,-74.2484607
"1025",736,274,"Lethe eurydice",2010,6,45.4831272,-74.2484607
"1057",60415,274,"Lethe eurydice",2011,7,45.394905,-75.936713
"1061",60419,274,"Lethe eurydice",2011,7,45.394905,-75.936713
"1065",762,274,"Lethe eurydice",2011,7,45.394905,-75.936713
"1069",766,274,"Lethe eurydice",2011,7,45.394905,-75.936713
"1164",826,274,"Lethe eurydice",2010,7,45.0317195,-73.0710125
"1219",924,274,"Lethe eurydice",2007,7,45.7690813,-75.7302298
"1502",1133,274,"Lethe eurydice",2011,7,45.389641,-75.218541
"1765",1402,274,"Lethe eurydice",2007,6,45.389644,-75.218541
"1779",1416,274,"Lethe eurydice",2007,6,45.389644,-75.218541
"1804",1440,274,"Lethe eurydice",2007,7,45.389644,-75.218541
"1891",1530,274,"Lethe eurydice",2007,7,45.389644,-75.218541
"1955",1593,274,"Lethe eurydice",2007,8,45.389644,-75.218541
"2156",1786,274,"Lethe eurydice",2005,7,48.609926,-64.346747
"2166",1797,274,"Lethe eurydice",2006,7,48.609926,-64.346747
"2994",2617,274,"Lethe eurydice",2004,6,42.082359,-82.492041
"3138",2752,274,"Lethe eurydice",2004,7,43.190064,-80.377181
"3402",3016,274,"Lethe eurydice",2005,7,42.643035,-80.810341
"3424",3038,274,"Lethe eurydice",2010,7,46.00272,-61.529892
"7641",7281,274,"Lethe eurydice",2009,7,45.725856,-63.879909
"8170",7850,274,"Lethe eurydice",2012,6,49.865993,-97.367858
"9177",8857,274,"Lethe eurydice",2012,6,44.294372,-79.047994
"9212",8892,274,"Lethe eurydice",2012,6,45.38001,-75.157203
"9405",9067,274,"Lethe eurydice",2012,6,45.2659988,-76.1466033
"9420",9081,274,"Lethe eurydice",2012,6,45.246296,-76.142715
"9437",9100,274,"Lethe eurydice",2012,6,43.387403,-80.145167
"9631",9294,274,"Lethe eurydice",2012,6,44.887443,-76.106233
"9785",9441,274,"Lethe eurydice",2012,6,45.260152,-76.045636
"9787",61500,274,"Lethe eurydice",2012,6,45.260152,-76.045636
"9824",9457,274,"Lethe eurydice",2012,6,45.24275,-76.048554
"9838",61516,274,"Lethe eurydice",2012,6,45.24275,-76.048554
"9955",9573,274,"Lethe eurydice",2012,6,44.643051,-76.335242
"9972",9589,274,"Lethe eurydice",2012,6,44.523782,-76.392558
"10192",9767,274,"Lethe eurydice",2012,6,44.28438,-76.508199
"10209",9784,274,"Lethe eurydice",2012,6,44.900151,-76.101769
"10217",9793,274,"Lethe eurydice",2012,6,44.889956,-76.107148
"10394",9968,274,"Lethe eurydice",2012,6,42.732849,-80.330004
"10509",10084,274,"Lethe eurydice",2012,6,45.367046,-75.235223
"10521",10096,274,"Lethe eurydice",2012,6,45.304696,-75.857668
"10566",10142,274,"Lethe eurydice",2012,6,44.888416,-76.105203
"10647",10214,274,"Lethe eurydice",2012,6,44.818835,-77.097719
"10667",10250,274,"Lethe eurydice",2012,6,44.356499,-77.107538
"10774",10383,274,"Lethe eurydice",2012,6,44.883146,-76.101655
"10837",10447,274,"Lethe eurydice",2012,6,45.261421,-76.14623
"10857",10467,274,"Lethe eurydice",2012,6,45.262585,-76.048635
"10873",10486,274,"Lethe eurydice",2012,6,45.534792,-75.99196
"10896",61700,274,"Lethe eurydice",2012,6,45.534792,-75.99196
"10955",61743,274,"Lethe eurydice",2012,6,45.530287,-75.986928
"10982",10529,274,"Lethe eurydice",2012,6,45.530287,-75.986928
"10995",10557,274,"Lethe eurydice",2012,6,45.367046,-75.235223
"11021",10568,274,"Lethe eurydice",2012,6,45.504878,-75.492758
"11045",10593,274,"Lethe eurydice",2012,6,45.530287,-75.986928
"11059",10606,274,"Lethe eurydice",2012,6,44.891092,-76.103486
"11065",10612,274,"Lethe eurydice",2012,6,45.542131,-76.211976
"11073",10620,274,"Lethe eurydice",2012,6,45.500306,-76.351623
"11083",10629,274,"Lethe eurydice",2012,6,45.640873,-76.149963
"11129",10676,274,"Lethe eurydice",2012,6,44.884524,-76.104859
"11234",10780,274,"Lethe eurydice",2012,6,44.922338,-75.776299
"11245",10792,274,"Lethe eurydice",2012,6,44.920271,-75.766558
"11269",10816,274,"Lethe eurydice",2012,6,45.119028,-75.86831
"11325",10880,274,"Lethe eurydice",2012,7,46.449868,-80.952577
"11637",11185,274,"Lethe eurydice",2012,6,44.012205,-78.788527
"11663",11213,274,"Lethe eurydice",2012,7,45.261421,-76.14623
"11690",11238,274,"Lethe eurydice",2012,7,45.249767,-76.140329
"11760",11308,274,"Lethe eurydice",2012,7,45.57969,-78.398899
"11770",11319,274,"Lethe eurydice",2012,7,45.587679,-78.369416
"11785",11333,274,"Lethe eurydice",2012,7,47.018943,-65.451415
"11965",11443,274,"Lethe eurydice",2012,7,45.2659988,-76.1466033
"11975",11456,274,"Lethe eurydice",2012,7,45.266933,-76.128978
"11988",11469,274,"Lethe eurydice",2012,7,47.018504,-65.45296
"12023",11508,274,"Lethe eurydice",2012,7,45.36774,-75.235158
"12130",11615,274,"Lethe eurydice",2012,7,45.36171,-75.872902
"12140",11625,274,"Lethe eurydice",2012,7,46.727335,-66.061896
"12193",11676,274,"Lethe eurydice",2012,7,46.617025,-65.878047
"12212",11695,274,"Lethe eurydice",2012,7,45.2659988,-76.1466033
"12222",11705,274,"Lethe eurydice",2012,7,45.266253,-76.126145
"12229",61966,274,"Lethe eurydice",2012,7,45.266253,-76.126145
"12253",62023,274,"Lethe eurydice",2012,7,45.264139,-76.145371
"12273",11726,274,"Lethe eurydice",2012,7,45.264139,-76.145371
"12294",11748,274,"Lethe eurydice",2012,7,44.148223,-78.966197
"12321",11775,274,"Lethe eurydice",2012,7,44.176515,-78.967227
"12358",11818,274,"Lethe eurydice",2012,7,44.902248,-63.844375
"12409",11862,274,"Lethe eurydice",2012,7,43.280647,-79.914369
"12423",11878,274,"Lethe eurydice",2012,7,43.280647,-79.914369
"12469",11941,274,"Lethe eurydice",2012,7,45.222259,-75.977959
"12475",62151,274,"Lethe eurydice",2012,7,45.222259,-75.977959
"12509",11920,274,"Lethe eurydice",2012,7,45.612301,-78.416451
"12519",62174,274,"Lethe eurydice",2012,7,45.612301,-78.416451
"12538",11947,274,"Lethe eurydice",2012,7,45.588881,-78.371819
"12577",12000,274,"Lethe eurydice",2012,7,47.1123,-65.5331
"12622",12045,274,"Lethe eurydice",2012,7,45.256708,-76.064862
"12659",12082,274,"Lethe eurydice",2012,7,44.78116,-63.686543
"12670",12093,274,"Lethe eurydice",2012,7,44.255717,-78.977698
"12713",12135,274,"Lethe eurydice",2012,7,45.501623,-75.498131
"12741",12164,274,"Lethe eurydice",2012,7,45.3927,-75.9481
"12766",12189,274,"Lethe eurydice",2012,7,44.56719,-76.324072
"12788",12211,274,"Lethe eurydice",2012,7,44.22983,-79.05177
"12803",12226,274,"Lethe eurydice",2012,7,46.712467,-65.780815
"12810",12234,274,"Lethe eurydice",2012,7,46.83,-65.5853
"12812",12235,274,"Lethe eurydice",2012,7,46.8134,-65.6419
"12852",12279,274,"Lethe eurydice",2012,7,44.880753,-75.747289
"12982",12400,274,"Lethe eurydice",2012,7,44.241853,-79.043015
"12988",12407,274,"Lethe eurydice",2012,7,43.726687,-80.795963
"13064",12470,274,"Lethe eurydice",2012,6,45.976183,-66.675586
"13130",12528,274,"Lethe eurydice",2012,7,44.898175,-63.838452
"13246",12666,274,"Lethe eurydice",2012,7,46.876861,-65.683726
"13249",12669,274,"Lethe eurydice",2012,7,46.87868,-65.683941
"13303",12701,274,"Lethe eurydice",2012,7,46.873751,-65.682739
"13453",12839,274,"Lethe eurydice",2012,7,45.282199,-74.164592
"13473",12857,274,"Lethe eurydice",2012,7,45.388751,-73.766917
"13536",12920,274,"Lethe eurydice",2012,7,47.018211,-65.452895
"13538",12922,274,"Lethe eurydice",2012,7,47.020091,-65.452767
"13555",12939,274,"Lethe eurydice",2012,7,46.59893,-61.02111
"13585",12969,274,"Lethe eurydice",2012,7,44.591878,-63.452214
"13672",13065,274,"Lethe eurydice",2012,7,44.790977,-78.640985
"13678",13071,274,"Lethe eurydice",2012,7,44.804742,-78.610343
"13701",13105,274,"Lethe eurydice",2012,7,44.814698,-78.649653
"13734",13136,274,"Lethe eurydice",2012,7,45.197908,-76.238787
"13812",13210,274,"Lethe eurydice",2012,7,45.008728,-66.947068
"14125",62689,274,"Lethe eurydice",2012,7,44.882335,-78.578328
"14130",13540,274,"Lethe eurydice",2012,7,44.882335,-78.578328
"14396",13772,274,"Lethe eurydice",2012,7,41.936195,-82.507056
"14636",62832,274,"Lethe eurydice",2012,7,43.379894,-80.352652
"14639",13929,274,"Lethe eurydice",2012,7,43.379894,-80.352652
"14642",62837,274,"Lethe eurydice",2012,7,43.379894,-80.352652
"14651",62827,274,"Lethe eurydice",2012,7,43.379894,-80.352652
"14660",62868,274,"Lethe eurydice",2012,7,43.382413,-80.36086
