"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"165",76,144,"Lycaena nivalis",2011,7,49.098889,-119.6402322
"44537",42533,144,"Lycaena nivalis",2013,7,39.089335,-120.191417
"91779",116698,144,"Lycaena nivalis",2014,7,49.15433,-118.948535
"95057",128307,144,"Lycaena nivalis",2014,7,42.1799167,-114.2796167
