"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"486",252,45,"Polites draco",2009,6,49.0793928,-113.8612819
"29031",27691,45,"Polites draco",2008,8,52.98556,-117.3473
"34478",33065,45,"Polites draco",2012,7,53.399349,-117.590151
"78811",94713,45,"Polites draco",2009,7,68.313912,-133.499047
"79625",94711,45,"Polites draco",2011,7,61.113721,-135.226593
"82392",94710,45,"Polites draco",2011,7,60.167585,-134.707351
"101164",143200,45,"Polites draco",2015,6,40.430803,-105.500572
