"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"93767",123840,781,"Papilio anchisiades",2015,4,26.147524,-97.988708
"95867",130142,781,"Papilio anchisiades",2015,5,26.179819,-98.366518
"96877",132387,781,"Papilio anchisiades",2015,5,26.179819,-98.366518
"97730",134792,781,"Papilio anchisiades",2015,6,26.584469,-99.149238
"98474",136420,781,"Papilio anchisiades",2015,6,26.179819,-98.366518
"99473",138891,781,"Papilio anchisiades",2015,6,26.149224,-97.994993
