"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"29134",27794,358,"Apyrrothrix araxes",2005,8,31.474426,-110.347981
"53262",50782,358,"Apyrrothrix araxes",2013,8,31.742803,-110.898743
"53269",50790,358,"Apyrrothrix araxes",2013,8,31.742803,-110.898743
"53378",50908,358,"Apyrrothrix araxes",2013,8,31.431986,-111.18848
"66309",65866,358,"Apyrrothrix araxes",2005,8,31.474426,-110.347981
"100182",140563,358,"Apyrrothrix araxes",1907,8,31.488985,-110.408137
