"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"3979",3628,298,"Oeneis chryxus",2006,7,50.55046,-115.068564
"9184",8863,298,"Oeneis chryxus",1989,6,48.536,-71.0521
"9716",9379,298,"Oeneis chryxus",2012,6,50.068438,-114.792012
"11439",10997,298,"Oeneis chryxus",2012,6,52.05177,-77.32018
"11473",11016,298,"Oeneis chryxus",2012,6,52.1852,-78.20499
"11507",11062,298,"Oeneis chryxus",2012,6,53.71056,-77.76183
"11513",11069,298,"Oeneis chryxus",2012,6,53.70381,-78.0591
"11563",11112,298,"Oeneis chryxus",2012,6,53.73997,-78.57441
"12721",12144,298,"Oeneis chryxus",2012,7,49.12219,-119.35628
"12723",12146,298,"Oeneis chryxus",2012,7,49.10522,-119.29052
"12729",12152,298,"Oeneis chryxus",2012,7,49.12928,-119.37057
"27818",26426,298,"Oeneis chryxus",2012,7,49.136013,-114.030275
"28078",26733,298,"Oeneis chryxus",2006,6,40.00395,-105.297432
"29033",27693,298,"Oeneis chryxus",2009,7,53.467409,-118.253403
"29034",27694,298,"Oeneis chryxus",2011,7,53.364946,-117.677951
"32074",30685,298,"Oeneis chryxus",1988,7,38.901587,-105.329018
"34455",33044,298,"Oeneis chryxus",2012,7,52.945208,-117.24155
"37269",35779,298,"Oeneis chryxus",2013,5,45.388001,-76.071984
"41830",40035,298,"Oeneis chryxus",2013,6,49.29112,-119.349883
"46262",44157,298,"Oeneis chryxus",1971,5,44.485607,-76.452956
"49417",47228,298,"Oeneis chryxus",2013,7,50.105111,-114.730997
"58188",55533,298,"Oeneis chryxus",2013,7,50.840013,-115.351124
"58192",55546,298,"Oeneis chryxus",2013,7,51.059321,-115.422235
"60099",57415,298,"Oeneis chryxus",2006,6,49.051981,-119.556023
"60185",57500,298,"Oeneis chryxus",2008,7,49.072966,-119.262807
"60206",57523,298,"Oeneis chryxus",2008,7,49.068125,-119.319991
"60218",57533,298,"Oeneis chryxus",2008,7,49.028972,-119.263029
"60312",57629,298,"Oeneis chryxus",2004,7,49.113334,-119.673321
"60956",58285,298,"Oeneis chryxus",2005,7,49.036766,-119.591205
"61656",58962,298,"Oeneis chryxus",1982,5,49.02914,-119.560671
"61657",58967,298,"Oeneis chryxus",1982,6,49.143983,-119.388589
"61830",59149,298,"Oeneis chryxus",2008,7,49.050941,-119.240599
"67932",67850,298,"Oeneis chryxus",2013,5,45.388001,-76.071984
"74923",76713,298,"Oeneis chryxus",2014,5,45.534792,-75.99196
"75016",76808,298,"Oeneis chryxus",2014,5,45.022291,-78.444944
"78825",80581,298,"Oeneis chryxus",1988,5,46.471499,-72.537555
"78826",80582,298,"Oeneis chryxus",1988,5,46.471499,-72.537555
"78827",80583,298,"Oeneis chryxus",1988,5,46.471499,-72.537555
"78828",80584,298,"Oeneis chryxus",1987,5,46.471499,-72.537555
"78829",80585,298,"Oeneis chryxus",1988,6,46.471499,-72.537555
"78830",80586,298,"Oeneis chryxus",2009,6,63.374438,-136.67784
"78831",80587,298,"Oeneis chryxus",2011,6,60.318068,-134.999313
"79523",86654,298,"Oeneis chryxus",2007,7,48.93716667,-66.18130556
"80762",82421,298,"Oeneis chryxus",2014,6,49.14125,-118.961775
"80914",82546,298,"Oeneis chryxus",2014,6,49.143194,-118.953227
"81010",82641,298,"Oeneis chryxus",2014,6,49.190088,-118.922324
"81221",82834,298,"Oeneis chryxus",2014,6,49.15394,-119.41923
"81632",83270,298,"Oeneis chryxus",2014,6,49.237942,-119.003069
"84297",85962,298,"Oeneis chryxus",2014,7,49.291304,-119.366106
"84510",86236,298,"Oeneis chryxus",2014,6,49.15394,-119.41923
"84549",86271,298,"Oeneis chryxus",2014,6,49.12928,-119.37057
"91750",116321,298,"Oeneis chryxus",2010,4,45.385857,-76.07602
"91824",116775,298,"Oeneis chryxus",2014,7,49.185964,-118.925774
"91867",116812,298,"Oeneis chryxus",2014,7,49.162097,-119.048582
"93502",122718,298,"Oeneis chryxus",2014,5,44.670789,-77.87899
"93525",122837,298,"Oeneis chryxus",2014,5,44.670789,-77.87899
"93538",122886,298,"Oeneis chryxus",2014,5,44.670789,-77.87899
"93563",122978,298,"Oeneis chryxus",2014,5,44.670789,-77.87899
"94511",127226,298,"Oeneis chryxus",2013,5,44.670789,-77.87899
"94512",126689,298,"Oeneis chryxus",2013,5,44.670789,-77.87899
"94518",127216,298,"Oeneis chryxus",2013,5,44.670789,-77.87899
"94652",127286,298,"Oeneis chryxus",2013,5,44.670789,-77.87899
"97640",134575,298,"Oeneis chryxus",2003,5,45.574989,-78.507732
"108543",175659,298,"Oeneis chryxus",2015,5,44.653766,-77.886305
"110003",182143,298,"Oeneis chryxus",2016,5,45.534792,-75.99196
"110238",183036,298,"Oeneis chryxus",2016,5,44.692154,-77.900609
"110885",185380,298,"Oeneis chryxus",2016,5,44.91411,-84.546254
"111848",188978,298,"Oeneis chryxus",2016,6,49.15394,-119.41923
"111916",189204,298,"Oeneis chryxus",2016,6,49.15394,-119.41923
