"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"34559",33147,668,"Cercyonis meadii",2012,9,34.426664,-112.427044
"34565",33153,668,"Cercyonis meadii",2012,9,34.620177,-112.557464
"34584",33172,668,"Cercyonis meadii",2012,8,34.620177,-112.557464
"34944",33508,668,"Cercyonis meadii",1997,8,39.088072,-105.096392
"84967",107664,668,"Cercyonis meadii",1997,9,40.36077,-105.604792
