"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"82725",84365,611,"Philotes sonorensis",1996,4,33.773193,-117.580348
"82757",84389,611,"Philotes sonorensis",1997,3,33.100492,-116.301327
