"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"36802",35319,599,"Lampides boeticus",2013,4,20.767741,-156.291789
"59727",57051,599,"Lampides boeticus",2013,12,19.49021,-155.91176
"59736",57060,599,"Lampides boeticus",2013,11,19.354673,-154.988173
"67887",67792,599,"Lampides boeticus",2013,4,20.767741,-156.291789
"75098",76891,599,"Lampides boeticus",2014,5,21.573867,-158.273935
"75419",77215,599,"Lampides boeticus",2014,5,21.375784,-158.003349
