"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"78155",79943,349,"Amblyscirtes nysa",2014,6,26.266325,-98.53406
"80864",82495,349,"Amblyscirtes nysa",2013,8,26.51459,-99.116281
"85585",108391,349,"Amblyscirtes nysa",2014,6,37.911342,-98.11806
"90260",113615,349,"Amblyscirtes nysa",2014,10,26.179819,-98.366518
"92722",119645,349,"Amblyscirtes nysa",2014,9,30.444696,-99.804075
"92808",120141,349,"Amblyscirtes nysa",2015,3,26.266325,-98.53406
"92927",120566,349,"Amblyscirtes nysa",2015,3,26.266325,-98.53406
"97411",133858,349,"Amblyscirtes nysa",2015,6,26.179819,-98.366518
