"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"35171",33693,862,"Emesis zela",1998,7,31.448216,-110.306726
"86064",114735,862,"Emesis zela",1989,3,31.725833,-110.880278
"95311",128983,862,"Emesis zela",2015,5,31.765888,-110.847158
