"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"435",243,142,"Lycaena dorcas",2009,7,49.4530149,-78.9965544
"477",59885,142,"Lycaena dorcas",2009,7,49.4530149,-78.9965544
"480",59899,142,"Lycaena dorcas",2009,7,49.4530149,-78.9965544
"482",59913,142,"Lycaena dorcas",2009,7,49.4530149,-78.9965544
"720",475,142,"Lycaena dorcas",2011,7,48.306801,-77.994484
"728",60165,142,"Lycaena dorcas",2011,7,48.306801,-77.994484
"749",490,142,"Lycaena dorcas",2011,7,47.796203,-77.327358
"756",60180,142,"Lycaena dorcas",2011,7,47.796203,-77.327358
"1043",754,142,"Lycaena dorcas",2010,7,53.97237,-79.06714
"1048",60407,142,"Lycaena dorcas",2010,7,53.97237,-79.06714
"1311",968,142,"Lycaena dorcas",2010,7,53.96916,-78.98158
"1318",60520,142,"Lycaena dorcas",2010,7,53.96916,-78.98158
"4847",4508,142,"Lycaena dorcas",2011,7,49.424839,-96.374601
"7584",7240,142,"Lycaena dorcas",2011,7,47.796203,-77.327358
"7589",61320,142,"Lycaena dorcas",2011,7,47.796203,-77.327358
"11335",10892,142,"Lycaena dorcas",2012,7,48.866921,-88.330926
"14734",13983,142,"Lycaena dorcas",2012,7,44.394824,-81.508942
"17574",16516,142,"Lycaena dorcas",2012,7,50.11892,-77.09549
"17577",16520,142,"Lycaena dorcas",2012,7,49.56482,-77.06604
"17581",16524,142,"Lycaena dorcas",2012,7,50.02997,-77.12597
"17586",16530,142,"Lycaena dorcas",2012,7,49.66107,-77.73289
"17639",16585,142,"Lycaena dorcas",2012,7,46.15261,-61.277265
"20356",19078,142,"Lycaena dorcas",1998,7,46.364822,-67.651652
"26050",24639,142,"Lycaena dorcas",2012,7,49.56482,-77.06604
"26051",24643,142,"Lycaena dorcas",2012,7,50.8079,-77.61137
"26063",24645,142,"Lycaena dorcas",2012,7,50.72531,-77.69083
"26064",24647,142,"Lycaena dorcas",2012,7,50.71522,-77.69538
"26066",24657,142,"Lycaena dorcas",2012,7,50.02997,-77.12597
"26067",24659,142,"Lycaena dorcas",2012,7,50.11892,-77.09594
"26069",24661,142,"Lycaena dorcas",2012,7,49.66107,-77.73289
"26295",24886,142,"Lycaena dorcas",2012,8,45.198741,-81.613924
"28118",26773,142,"Lycaena dorcas",2012,8,62.68771,-127.91651
"29729",28349,142,"Lycaena dorcas",2011,7,56.634896,-101.618385
"29730",28350,142,"Lycaena dorcas",2011,7,56.452626,-100.051117
"29731",28351,142,"Lycaena dorcas",2011,7,56.451108,-100.057983
"32337",30948,142,"Lycaena dorcas",2009,7,49.480784,-57.960927
"34441",33029,142,"Lycaena dorcas",2012,7,52.945208,-117.24155
"34463",33050,142,"Lycaena dorcas",2012,8,53.541057,-117.889644
"41249",39511,142,"Lycaena dorcas",2011,8,45.579956,-60.714934
"42727",40834,142,"Lycaena dorcas",2000,8,52.903518,-66.872063
"46828",44715,142,"Lycaena dorcas",2013,7,42.592316,-83.336116
"47821",45603,142,"Lycaena dorcas",2013,7,44.917167,-81.371269
"47833",45620,142,"Lycaena dorcas",2013,7,44.917167,-81.371269
"49182",46962,142,"Lycaena dorcas",2013,7,55.726844,-104.69666
"49535",47313,142,"Lycaena dorcas",2013,7,61.027251,-138.410222
"49620",47395,142,"Lycaena dorcas",2013,7,50.21363,-63.445873
"50728",48408,142,"Lycaena dorcas",2013,8,53.6246,-113.9574
"51264",48916,142,"Lycaena dorcas",2013,7,58.97728,-99.970264
"52207",49769,142,"Lycaena dorcas",2013,8,53.6246,-113.9574
"64186",62873,142,"Lycaena dorcas",2012,7,44.394824,-81.508942
"66146",65688,142,"Lycaena dorcas",2012,8,62.68771,-127.91651
"66147",65687,142,"Lycaena dorcas",2012,8,62.68771,-127.91651
"67076",66591,142,"Lycaena dorcas",2009,7,49.480784,-57.960927
"69953",71029,142,"Lycaena dorcas",2013,7,58.97728,-99.970264
"72715",74416,142,"Lycaena dorcas",2010,7,42.79832,-84.380887
"76450",88283,142,"Lycaena dorcas",2007,7,48.58877778,-78.25469444
"78211",88919,142,"Lycaena dorcas",2007,7,48.58877778,-78.25469444
"82835",86144,142,"Lycaena dorcas",1996,7,45.275622,-111.324082
"86931",109749,142,"Lycaena dorcas",2014,7,59.989716,-98.377872
"104534",162514,142,"Lycaena dorcas",2015,8,45.19,-81.58
