"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"34184",32681,380,"Cabares potrillo",2002,11,26.080978,-98.136004
"91097",114909,380,"Cabares potrillo",2014,10,26.179819,-98.366518
"94961",128057,380,"Cabares potrillo",2015,5,26.125292,-97.953157
"106122",166517,380,"Cabares potrillo",2015,9,26.125292,-97.953157
"107974",172805,380,"Cabares potrillo",2015,12,26.125292,-97.953157
"109126",178881,380,"Cabares potrillo",2016,4,26.125292,-97.953157
