"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"29334",27994,829,"Neophasia terlooii",2004,11,31.779949,-109.308969
"66469",66026,829,"Neophasia terlooii",2004,11,31.779949,-109.308969
