"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"83382",85041,525,"Timochares ruptifasciata",2013,10,26.125292,-97.953157
"90319",113696,525,"Timochares ruptifasciata",2014,10,26.179819,-98.366518
"92827",120350,525,"Timochares ruptifasciata",2015,3,26.179819,-98.366518
"92969",120807,525,"Timochares ruptifasciata",2015,3,26.179819,-98.366518
"108069",173911,525,"Timochares ruptifasciata",2015,12,26.179819,-98.366518
