"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"29097",27757,853,"Calephelis nemesis",2005,9,31.405517,-111.086934
"29210",27871,853,"Calephelis nemesis",2004,9,31.405517,-111.086934
"29240",27905,853,"Calephelis nemesis",2005,4,31.675005,-110.887856
"29447",28093,853,"Calephelis nemesis",2013,1,26.394368,-98.143981
"58389",55741,853,"Calephelis nemesis",2013,9,31.497006,-110.849519
"59690",57020,853,"Calephelis nemesis",2013,11,29.609431,-98.238652
"62166",59509,853,"Calephelis nemesis",2013,11,26.124694,-97.95393
"62220",59556,853,"Calephelis nemesis",2013,11,26.072897,-98.146148
"62298",59629,853,"Calephelis nemesis",2014,2,31.456124,-111.247559
"66264",65829,853,"Calephelis nemesis",2005,9,31.405517,-111.086934
"66362",65922,853,"Calephelis nemesis",2004,9,31.405517,-111.086934
"66392",65952,853,"Calephelis nemesis",2005,4,31.675005,-110.887856
"72909",74610,853,"Calephelis nemesis",2014,4,32.844864,-117.043619
"78106",79911,853,"Calephelis nemesis",2014,6,26.179819,-98.366518
"82721",84673,853,"Calephelis nemesis",1996,4,33.773193,-117.580348
"82733",84518,853,"Calephelis nemesis",1996,4,33.773193,-117.580348
"89200",112183,853,"Calephelis nemesis",2014,10,26.179819,-98.366518
"90231",113655,853,"Calephelis nemesis",2014,10,26.179819,-98.366518
"90359",113818,853,"Calephelis nemesis",2014,10,26.179819,-98.366518
"90379",113766,853,"Calephelis nemesis",2014,10,26.179819,-98.366518
"90921",114570,853,"Calephelis nemesis",2014,10,29.4921,103.4673
"91025",114873,853,"Calephelis nemesis",2014,10,29.4921,103.4673
"91107",114944,853,"Calephelis nemesis",2014,10,26.179819,-98.366518
"91460",115895,853,"Calephelis nemesis",2014,11,26.179819,-98.366518
"93163",121371,853,"Calephelis nemesis",2015,3,26.06513,-98.150243
"94132",125717,853,"Calephelis nemesis",2015,4,26.179819,-98.366518
"94225",125983,853,"Calephelis nemesis",2015,3,33.54211,-111.672378
"94252",126007,853,"Calephelis nemesis",2015,3,33.54211,-111.672378
"94268",126026,853,"Calephelis nemesis",2015,3,33.54211,-111.672378
"95313",128982,853,"Calephelis nemesis",2015,5,31.765888,-110.847158
"98767",137860,853,"Calephelis nemesis",2015,6,26.179819,-98.366518
"100491",141484,853,"Calephelis nemesis",2015,6,26.179819,-98.366518
"101256",143544,853,"Calephelis nemesis",2015,6,26.179819,-98.366518
"107470",171106,853,"Calephelis nemesis",2015,10,25.963307,-97.253456
"107626",171480,853,"Calephelis nemesis",2015,10,26.179819,-98.366518
"108084",173931,853,"Calephelis nemesis",2015,12,26.179819,-98.366518
"108359",175017,853,"Calephelis nemesis",2016,1,26.125292,-97.953157
"108465",175390,853,"Calephelis nemesis",2016,1,26.125292,-97.953157
"108792",177831,853,"Calephelis nemesis",2016,4,26.179819,-98.366518
"108914",178127,853,"Calephelis nemesis",2016,4,26.125292,-97.953157
"109135",178898,853,"Calephelis nemesis",2016,4,26.125292,-97.953157
"109803",181209,853,"Calephelis nemesis",2016,4,32.244013,-111.168174
"109854",181421,853,"Calephelis nemesis",2016,5,26.125292,-97.953157
"110957",185514,853,"Calephelis nemesis",2016,6,26.125292,-97.953157
