"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"34658",33226,50,"Polites sonora",2011,6,38.03136,-119.219513
"44693",42685,50,"Polites sonora",2013,6,37.952049,-119.263115
"44699",42690,50,"Polites sonora",2013,6,37.94589,-119.257836
"60172",57488,50,"Polites sonora",2008,5,49.006141,-119.564965
"72954",74656,50,"Polites sonora",2004,6,36.136366,-118.542846
"72973",74675,50,"Polites sonora",2004,6,36.136366,-118.542846
"72994",74695,50,"Polites sonora",2004,6,41.876961,-122.211931
"73014",74715,50,"Polites sonora",2004,6,41.876961,-122.211931
"73101",74802,50,"Polites sonora",2004,6,38.596921,-121.472632
"73115",74816,50,"Polites sonora",2004,6,38.596921,-121.472632
"82561",84331,50,"Polites sonora",2014,6,39.147269,-120.179443
"87841",110786,50,"Polites sonora",2014,9,38.669569,-121.241974
"91709",116171,50,"Polites sonora",2013,6,43.99669,-123.12261
