"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"42909",42997,406,"Cymaenes trebius",1977,9,26.285412,-98.141212
"78244",80009,406,"Cymaenes trebius",2014,6,26.189839,-98.37794
"79468",81149,406,"Cymaenes trebius",2014,6,26.179819,-98.366518
"80821",82455,406,"Cymaenes trebius",2014,6,26.06513,-98.150243
"90280",113608,406,"Cymaenes trebius",2014,10,26.179819,-98.366518
"90407",113775,406,"Cymaenes trebius",2014,10,26.179819,-98.366518
"90420",113723,406,"Cymaenes trebius",2014,10,26.179819,-98.366518
"90619",114072,406,"Cymaenes trebius",2014,10,26.179819,-98.366518
"91183",115040,406,"Cymaenes trebius",2014,10,26.179819,-98.366518
"91376",115376,406,"Cymaenes trebius",2014,11,26.266325,-98.53406
"91510",115841,406,"Cymaenes trebius",2014,11,26.179819,-98.366518
"91986",117164,406,"Cymaenes trebius",2014,12,26.149224,-97.994993
"92270",117688,406,"Cymaenes trebius",2014,12,26.149224,-97.994993
"92777",120064,406,"Cymaenes trebius",2015,3,26.06513,-98.150243
"92828",120351,406,"Cymaenes trebius",2015,3,26.179819,-98.366518
"92856",120435,406,"Cymaenes trebius",2015,3,26.125292,-97.953157
"92946",120651,406,"Cymaenes trebius",2015,3,26.147524,-97.988708
"92989",120839,406,"Cymaenes trebius",2015,3,26.147524,-97.988708
"93154",121346,406,"Cymaenes trebius",2015,3,26.06513,-98.150243
"94117",125696,406,"Cymaenes trebius",2015,4,26.179819,-98.366518
"95088",128496,406,"Cymaenes trebius",2015,5,26.179819,-98.366518
"95878",130119,406,"Cymaenes trebius",2015,5,26.179819,-98.366518
"96172",130878,406,"Cymaenes trebius",2015,5,26.179819,-98.366518
"97409",133860,406,"Cymaenes trebius",2015,6,26.179819,-98.366518
"98467",136398,406,"Cymaenes trebius",2015,6,26.179819,-98.366518
"98756",137832,406,"Cymaenes trebius",2015,6,26.179819,-98.366518
"101227",143516,406,"Cymaenes trebius",2015,6,26.179819,-98.366518
"101611",144982,406,"Cymaenes trebius",2015,7,26.149224,-97.994993
"105562",165152,406,"Cymaenes trebius",2015,9,26.125292,-97.953157
"106123",166518,406,"Cymaenes trebius",2015,9,26.125292,-97.953157
"107476",171129,406,"Cymaenes trebius",2015,10,26.179819,-98.366518
"107621",171461,406,"Cymaenes trebius",2015,10,26.179819,-98.366518
"107649",171574,406,"Cymaenes trebius",2015,10,26.125292,-97.953157
"107814",172403,406,"Cymaenes trebius",2015,11,26.077581,-98.137779
"107929",172721,406,"Cymaenes trebius",2015,11,26.125292,-97.953157
"107970",172806,406,"Cymaenes trebius",2015,12,26.125292,-97.953157
"108113",173949,406,"Cymaenes trebius",2015,12,26.06513,-98.150243
"108358",175008,406,"Cymaenes trebius",2016,1,26.125292,-97.953157
"108454",175369,406,"Cymaenes trebius",2016,1,26.125292,-97.953157
"108767",177800,406,"Cymaenes trebius",2016,4,26.179819,-98.366518
"108905",178108,406,"Cymaenes trebius",2016,4,26.125292,-97.953157
"109120",178883,406,"Cymaenes trebius",2016,4,26.125292,-97.953157
"109597",180421,406,"Cymaenes trebius",2016,5,26.125292,-97.953157
"109744",181003,406,"Cymaenes trebius",2016,1,26.179819,-98.366518
"109858",181404,406,"Cymaenes trebius",2016,5,26.125292,-97.953157
"110949",185493,406,"Cymaenes trebius",2016,6,26.125292,-97.953157
