"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"75441",77240,872,"Papilio glaucus x canadensis",2014,5,43.410348,-70.719123
"78715",80492,872,"Papilio glaucus x canadensis",2014,6,42.7485,-73.19087
"100919",142484,872,"Papilio glaucus x canadensis",2015,6,42.934354,-73.21023
"103424",149580,872,"Papilio glaucus x canadensis",2015,7,43.001979,-73.19566
"110520",184117,872,"Papilio glaucus x canadensis",2016,5,44.017756,-79.181728
"111730",188631,872,"Papilio glaucus x canadensis",2016,6,45.206019,-75.226307
"112109",190080,872,"Papilio glaucus x canadensis",2016,6,45.427804,-73.592186
"112297",191138,872,"Papilio glaucus x canadensis",2016,6,43.59689,-72.364283
