"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"239",59699,239,"Phyciodes tharos",2011,5,44.501552,-76.4395683
"281",59717,239,"Phyciodes tharos",2011,5,44.501552,-76.4395683
"283",59735,239,"Phyciodes tharos",2011,5,44.501552,-76.4395683
"297",144,239,"Phyciodes tharos",2011,5,44.501552,-76.4395683
"917",60320,239,"Phyciodes tharos",2011,8,45.4357999,-76.0206745
"930",60309,239,"Phyciodes tharos",2011,8,45.4357999,-76.0206745
"947",60298,239,"Phyciodes tharos",2011,8,45.4357999,-76.0206745
"955",708,239,"Phyciodes tharos",2011,8,45.4357999,-76.0206745
"2336",1970,239,"Phyciodes tharos",2002,7,42.09988,-82.492049
"2348",1982,239,"Phyciodes tharos",2002,7,42.09988,-82.492049
"2373",2007,239,"Phyciodes tharos",2002,7,42.09988,-82.492049
"2408",2044,239,"Phyciodes tharos",2002,8,42.09988,-82.492049
"2437",2077,239,"Phyciodes tharos",2002,8,42.09988,-82.492049
"2584",2221,239,"Phyciodes tharos",2002,8,42.09988,-82.492049
"2589",2225,239,"Phyciodes tharos",2002,8,42.09988,-82.492049
"2650",2285,239,"Phyciodes tharos",2003,6,42.09988,-82.492049
"2774",2410,239,"Phyciodes tharos",2003,7,42.09988,-82.492049
"2848",2478,239,"Phyciodes tharos",2003,8,42.09988,-82.492049
"2889",2521,239,"Phyciodes tharos",2003,9,42.09988,-82.492049
"2988",2611,239,"Phyciodes tharos",2004,6,42.09988,-82.492049
"3235",2847,239,"Phyciodes tharos",2004,8,42.043214,-82.510207
"3384",2997,239,"Phyciodes tharos",2005,6,42.09988,-82.492049
"3387",3000,239,"Phyciodes tharos",2005,6,42.09988,-82.492049
"3429",3043,239,"Phyciodes tharos",2005,8,42.09988,-82.492049
"3432",3047,239,"Phyciodes tharos",2005,8,42.09988,-82.492049
"3437",3052,239,"Phyciodes tharos",2005,8,42.09988,-82.492049
"3444",3057,239,"Phyciodes tharos",2005,8,42.09988,-82.492049
"3448",3061,239,"Phyciodes tharos",2005,8,42.09988,-82.492049
"3550",3161,239,"Phyciodes tharos",2006,8,42.09988,-82.492049
