"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"36478",34951,360,"Asbolis capucinus",2009,9,27.892191,-81.523705
"44814",42954,360,"Asbolis capucinus",1972,8,26.814266,-80.675011
"108268",174225,360,"Asbolis capucinus",2015,12,28.809673,-80.855768
