"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"29249",27914,728,"Junonia genoveva",2005,4,31.675005,-110.887856
"29280",27942,728,"Junonia genoveva",2005,4,31.498214,-110.849748
"29326",27987,728,"Junonia genoveva",2004,10,31.498214,-110.849748
"29476",28122,728,"Junonia genoveva",2013,2,29.360933,-104.091682
"33671",32237,728,"Junonia genoveva",2001,4,28.060998,-82.825327
"35350",33840,728,"Junonia genoveva",2013,4,26.684275,-82.261333
"40554",47719,728,"Junonia genoveva",1977,9,24.840802,-80.792663
"43221",41289,728,"Junonia genoveva",2008,10,28.079364,-82.7785707
"66397",65961,728,"Junonia genoveva",2005,4,31.675005,-110.887856
"66427",65986,728,"Junonia genoveva",2005,4,31.498214,-110.849748
"66463",66023,728,"Junonia genoveva",2004,10,31.498214,-110.849748
"68882",69337,728,"Junonia genoveva",2008,10,28.079364,-82.7785707
"68884",69339,728,"Junonia genoveva",2008,10,28.079364,-82.7785707
"79914",81583,728,"Junonia genoveva",2013,2,26.179819,-98.366518
"80506",82128,728,"Junonia genoveva",2001,8,32.165187,-111.178987
"85854",108674,728,"Junonia genoveva",1995,5,33.281377,-111.156921
"86314",109125,728,"Junonia genoveva",2001,4,31.920431,-109.227276
"86699",109518,728,"Junonia genoveva",2007,11,31.725833,-110.880278
"94897",127898,728,"Junonia genoveva",2015,5,26.266325,-98.53406
