"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"102056",146170,913,"Satyrium sp.",2015,7,43.331801,-80.101823
"102138",146369,913,"Satyrium sp.",2015,7,43.649274,-73.392727
"102443",147197,913,"Satyrium sp.",2015,7,45.534792,-75.99196
"103138",148908,913,"Satyrium sp.",2015,7,45.951736,-76.073231
"103497",149980,913,"Satyrium sp.",2015,7,43.358806,-80.35264
"108630",176800,913,"Satyrium sp.",2016,3,38.491702,-122.029062
