"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"29439",28085,559,"Callophrys xami",2013,1,25.853421,-97.417037
"80363",81987,559,"Callophrys xami",2012,11,25.994811,-97.423435
"98604",136732,559,"Callophrys xami",2015,6,25.963307,-97.253456
