"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"355",176,101,"Pieris marginalis",2011,6,50.2615052,-119.0862634
"2467",2105,101,"Pieris marginalis",2012,4,49.087573,-122.050302
"3764",3377,101,"Pieris marginalis",2012,4,49.202777,-122.867569
"3786",3400,101,"Pieris marginalis",2012,4,49.227364,-119.541077
"3787",3603,101,"Pieris marginalis",2012,4,49.1961,-119.5527
"3971",3620,101,"Pieris marginalis",2006,7,50.55046,-115.068564
"5419",5094,101,"Pieris marginalis",2012,5,49.30322,-123.15234
"5904",5534,101,"Pieris marginalis",2012,5,49.454137,-117.52
"5947",5577,101,"Pieris marginalis",2012,5,49.434873,-117.520398
"9699",9362,101,"Pieris marginalis",2012,6,49.946567,-114.965562
"16545",15554,101,"Pieris marginalis",2012,4,49.202777,-122.867569
"16547",15556,101,"Pieris marginalis",2012,4,49.209692,-122.823115
"16550",15580,101,"Pieris marginalis",2012,5,49.02266,-122.757162
"18146",17075,101,"Pieris marginalis",2012,8,49.767467,-115.478829
"18172",17103,101,"Pieris marginalis",2012,8,49.349259,-123.005322
"20201",18982,101,"Pieris marginalis",2012,8,49.183503,-122.75843
"20204",18985,101,"Pieris marginalis",2012,8,49.0324893,-122.6869709
"20205",64300,101,"Pieris marginalis",2012,8,49.0324893,-122.6869709
"20439",19161,101,"Pieris marginalis",2012,8,49.352866,-123.229684
"25238",23852,101,"Pieris marginalis",2007,6,52.475962,-127.742125
"26687",25284,101,"Pieris marginalis",2012,7,49.420414,-117.526578
"30237",28861,101,"Pieris marginalis",2011,4,35.092998,-106.392052
"31208",29819,101,"Pieris marginalis",2011,4,35.092998,-106.392052
"31235",29846,101,"Pieris marginalis",2011,5,35.177299,-106.379328
"31249",29860,101,"Pieris marginalis",2011,5,35.194117,-106.401161
"31269",29881,101,"Pieris marginalis",2011,6,35.194117,-106.401161
"33448",32024,101,"Pieris marginalis",2013,3,49.166978,-119.539694
"33479",32048,101,"Pieris marginalis",2013,4,49.186846,-119.543941
"34084",32624,101,"Pieris marginalis",2013,4,49.016596,-122.6580123
"34090",32628,101,"Pieris marginalis",2013,4,49.006574,-122.62373
