"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"31135",29746,640,"Strymon martialis",2012,6,24.878261,-80.677071
"40555",38836,640,"Strymon martialis",1977,9,24.840802,-80.792663
"43158",41220,640,"Strymon martialis",2008,10,24.659498,-81.274323
"68831",69285,640,"Strymon martialis",2008,10,24.659498,-81.274323
"111110",185952,640,"Strymon martialis",2004,11,24.66022,-81.274874
