"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"28687",27338,815,"Colias meadii",2010,8,50.202,-114.446
"28688",27339,815,"Colias meadii",2010,8,50.2,-114.53
"28689",27340,815,"Colias meadii",2010,8,50.2,-114.53
"28690",27341,815,"Colias meadii",2010,8,50.2,-114.53
"32645",31261,815,"Colias meadii",2010,8,40.424409,-105.753622
"32647",66735,815,"Colias meadii",2010,8,40.424409,-105.753622
"34440",33028,815,"Colias meadii",2012,7,52.945208,-117.24155
"36337",34806,815,"Colias meadii",2012,7,39.597289,-105.640926
"43454",41515,815,"Colias meadii",2013,7,37.474586,-106.463313
