"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"16982",63856,199,"Plebejus optilete",2012,7,64.93654,-138.26938
"16990",15926,199,"Plebejus optilete",2012,7,64.93654,-138.26938
"51330",48981,199,"Plebejus optilete",2013,7,58.91572,-99.235468
"64849",63878,199,"Plebejus optilete",2012,7,64.93654,-138.26938
"64854",63867,199,"Plebejus optilete",2012,7,64.93654,-138.26938
"69962",71040,199,"Plebejus optilete",2013,7,58.91572,-99.235468
"82910",84532,199,"Plebejus optilete",2014,6,64.872492,-111.54876
