"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"78110",79907,789,"Papilio ornythion",2014,6,26.179819,-98.366518
"80935",82570,789,"Papilio ornythion",2013,8,26.179819,-98.366518
"84916",131455,789,"Papilio ornythion",2013,9,29.4921,103.4673
"96155",130909,789,"Papilio ornythion",2015,5,26.179819,-98.366518
"96465",131456,789,"Papilio ornythion",2013,9,29.4921,103.4673
"96849",132388,789,"Papilio ornythion",2015,5,26.179819,-98.366518
