"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"5023",4690,222,"Boloria frigga",1990,7,58.778883,-94.1842
"9317",8973,222,"Boloria frigga",2012,6,53.074296,-114.076699
"16351",15409,222,"Boloria frigga",2012,6,63.82003,-138.66867
"16358",63474,222,"Boloria frigga",2012,6,63.82003,-138.66867
"16380",15425,222,"Boloria frigga",2012,6,63.78563,-138.57858
"16386",63516,222,"Boloria frigga",2012,6,63.78563,-138.57858
"29359",66048,222,"Boloria frigga",2005,6,64.860189,-147.835815
"29369",28016,222,"Boloria frigga",2005,6,64.860189,-147.835815
"45606",43591,222,"Boloria frigga",2013,5,52.639834,-114.814167
"54287",51763,222,"Boloria frigga",2013,6,69.341346,-135.346756
"54311",51782,222,"Boloria frigga",2013,7,69.341346,-135.346756
"54314",51789,222,"Boloria frigga",2013,7,69.364831,-134.894943
"60734",58059,222,"Boloria frigga",2003,7,55.932066,-121.924183
"60860",58188,222,"Boloria frigga",2005,6,53.388681,-117.585262
"64593",63484,222,"Boloria frigga",2012,6,63.82003,-138.66867
"64594",63479,222,"Boloria frigga",2012,6,63.82003,-138.66867
"64627",63522,222,"Boloria frigga",2012,6,63.78563,-138.57858
"64628",63528,222,"Boloria frigga",2012,6,63.78563,-138.57858
"69396",69977,222,"Boloria frigga",2013,5,52.639834,-114.814167
"76422",78726,222,"Boloria frigga",2011,7,60.058056,-134.691111
"76921",78723,222,"Boloria frigga",2003,6,53.782707,-78.893837
"76922",78724,222,"Boloria frigga",2011,6,53.782707,-78.893837
"76927",78727,222,"Boloria frigga",2010,7,53.782707,-78.893837
"78788",88614,222,"Boloria frigga",2010,6,53.782707,-78.893837
"81427",83061,222,"Boloria frigga",2014,6,56.350034,-116.792908
"81703",83332,222,"Boloria frigga",2014,6,56.350034,-116.792908
"82816",84433,222,"Boloria frigga",1995,7,46.504316,-114.824781
"98278",136101,222,"Boloria frigga",2015,6,52.639834,-114.814167
"101965",145784,222,"Boloria frigga",2015,6,53.965698,-78.933734
"102271",146694,222,"Boloria frigga",2015,6,53.965698,-78.933734
"102876",148054,222,"Boloria frigga",2015,6,53.965698,-78.933734
"102913",148230,222,"Boloria frigga",2015,6,53.965698,-78.933734
"109914",181700,222,"Boloria frigga",2015,6,53.965698,-78.933734
