"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"232",59697,186,"Celastrina lucia",2011,5,44.501552,-76.4395683
"264",59715,186,"Celastrina lucia",2011,5,44.501552,-76.4395683
"284",59733,186,"Celastrina lucia",2011,5,44.501552,-76.4395683
"295",142,186,"Celastrina lucia",2011,5,44.501552,-76.4395683
"496",262,186,"Celastrina lucia",2011,5,45.4165788,-75.1811618
"502",59932,186,"Celastrina lucia",2011,5,45.4165788,-75.1811618
"505",59922,186,"Celastrina lucia",2011,5,45.4165788,-75.1811618
"512",59927,186,"Celastrina lucia",2011,5,45.4165788,-75.1811618
"515",59939,186,"Celastrina lucia",2011,5,45.111023,-74.9737096
"520",269,186,"Celastrina lucia",2011,5,45.111023,-74.9737096
"907",671,186,"Celastrina lucia",2011,5,45.2735578,-75.7921468
"1071",768,186,"Celastrina lucia",2008,6,46.3237351,-75.7807429
"1075",774,186,"Celastrina lucia",2008,6,46.3237351,-75.7807429
"1081",780,186,"Celastrina lucia",2008,6,46.3237351,-75.7807429
"1326",60539,186,"Celastrina lucia",2011,5,45.2485763,-76.1689639
"1331",60527,186,"Celastrina lucia",2011,5,45.2485763,-76.1689639
"1334",60533,186,"Celastrina lucia",2011,5,45.2485763,-76.1689639
"1341",975,186,"Celastrina lucia",2011,5,45.2485763,-76.1689639
"1395",1026,186,"Celastrina lucia",2011,5,45.490034,-76.2532101
"1402",60575,186,"Celastrina lucia",2011,5,45.490034,-76.2532101
"1403",60569,186,"Celastrina lucia",2011,5,45.490034,-76.2532101
"1409",60581,186,"Celastrina lucia",2011,5,45.490034,-76.2532101
"1483",1114,186,"Celastrina lucia",2011,5,45.3463,-75.8548
"1489",1120,186,"Celastrina lucia",2011,5,45.389641,-75.218541
"1493",1124,186,"Celastrina lucia",2011,5,45.389641,-75.218541
"1524",1155,186,"Celastrina lucia",2011,5,45.389643,-75.706698
"1622",1258,186,"Celastrina lucia",2007,5,45.389644,-75.218541
"1627",1263,186,"Celastrina lucia",2007,5,45.389644,-75.218541
"1630",1266,186,"Celastrina lucia",2007,5,45.389644,-75.218541
"1636",1272,186,"Celastrina lucia",2007,5,45.389644,-75.218541
"1642",1279,186,"Celastrina lucia",2007,5,45.389644,-75.218541
"1646",1282,186,"Celastrina lucia",2007,5,45.389644,-75.218541
"1656",1293,186,"Celastrina lucia",2007,5,45.384693,-75.706698
"1660",1296,186,"Celastrina lucia",2007,5,45.384693,-75.706698
"1705",1342,186,"Celastrina lucia",2007,6,45.389644,-75.218541
"2043",1680,186,"Celastrina lucia",2009,4,45.3459,-75.8528
"2047",1684,186,"Celastrina lucia",2009,5,45.3459,-75.8528
"2049",1686,186,"Celastrina lucia",2009,5,45.3459,-75.8528
"2052",1689,186,"Celastrina lucia",2009,5,45.2497,-76.1424
"2055",1692,186,"Celastrina lucia",2009,5,45.389644,-75.218541
"2059",1696,186,"Celastrina lucia",2009,5,45.389644,-75.218541
"2067",1704,186,"Celastrina lucia",2009,5,45.3459,-75.8528
"2072",1709,186,"Celastrina lucia",2009,5,45.4959,-76.0869
"2212",1842,186,"Celastrina lucia",2000,6,48.38796,-64.87571
"2227",1857,186,"Celastrina lucia",2000,6,48.504078,-64.219849
"2232",1862,186,"Celastrina lucia",2012,4,43.629565,-79.328013
"2248",1881,186,"Celastrina lucia",2012,4,45.347807,-75.856668
"2254",60626,186,"Celastrina lucia",2012,4,41.994748,-82.556683
"2257",1885,186,"Celastrina lucia",2012,4,41.994748,-82.556683
"2259",1888,186,"Celastrina lucia",2012,4,45.302766,-75.866766
"2271",1898,186,"Celastrina lucia",2011,5,48.38,-68.416
"2302",1936,186,"Celastrina lucia",2011,5,50.211139,-119.331855
"2330",1964,186,"Celastrina lucia",2012,4,45.266309,-76.190186
"2351",1985,186,"Celastrina lucia",2012,4,45.495454,-76.081909
"2357",1988,186,"Celastrina lucia",2012,4,45.30054,-75.812251
"2359",1993,186,"Celastrina lucia",2012,4,45.41195,-75.665378
"2430",2069,186,"Celastrina lucia",2012,4,45.304696,-75.857668
"2448",2087,186,"Celastrina lucia",2012,4,45.246296,-76.142715
"2456",2095,186,"Celastrina lucia",2012,4,45.534792,-75.99196
"2462",2101,186,"Celastrina lucia",2012,4,45.43258,-76.03445
"2502",2135,186,"Celastrina lucia",2012,4,45.361897,-75.857838
"2504",2138,186,"Celastrina lucia",2012,4,45.361368,-75.865704
"2520",2155,186,"Celastrina lucia",2012,4,45.248427,-76.145285
"2531",2166,186,"Celastrina lucia",2012,4,45.304696,-75.857668
"2543",2178,186,"Celastrina lucia",2012,4,44.406938,-81.455031
"2553",2189,186,"Celastrina lucia",2012,4,45.352716,-75.585245
"2565",2201,186,"Celastrina lucia",2012,4,45.404636,-75.558631
"2721",2356,186,"Celastrina lucia",2012,4,45.390467,-75.510159
"2789",2424,186,"Celastrina lucia",2012,4,45.262585,-76.048635
"2824",2454,186,"Celastrina lucia",2012,4,44.537061,-76.404135
"2867",2496,186,"Celastrina lucia",2012,4,49.62625,-96.663989
"2875",2504,186,"Celastrina lucia",2012,4,45.2958,-75.817789
"2910",2543,186,"Celastrina lucia",2012,4,45.065671,-75.83107
"2915",2548,186,"Celastrina lucia",2012,4,45.076136,-75.84545
"2921",2554,186,"Celastrina lucia",2012,4,45.07238,-75.819878
"3024",2647,186,"Celastrina lucia",2012,4,43.538639,-80.216489
"3104",2730,186,"Celastrina lucia",2012,4,45.111562,-74.972445
"3114",60735,186,"Celastrina lucia",2012,4,45.111562,-74.972445
"3125",2739,186,"Celastrina lucia",2012,4,45.315501,-75.817989
"3131",2745,186,"Celastrina lucia",2012,4,45.295987,-75.817894
"3321",2933,186,"Celastrina lucia",2012,4,43.10318,-81.676291
"3332",2945,186,"Celastrina lucia",2012,4,44.893903,-76.093078
"3349",2962,186,"Celastrina lucia",2012,4,42.09988,-82.492049
"3358",2971,186,"Celastrina lucia",2012,4,44.579566,-76.320676
"3425",3039,186,"Celastrina lucia",2012,4,44.701491,-63.58181
"3454",3065,186,"Celastrina lucia",2012,4,53.540493,-113.548423
"3478",3088,186,"Celastrina lucia",2012,4,48.398333,-123.598611
"3484",3097,186,"Celastrina lucia",2011,6,46.115,-65.1145
"3485",3098,186,"Celastrina lucia",2011,6,46.115,-65.1145
"3486",3099,186,"Celastrina lucia",2011,6,46.115,-65.1145
"3515",3128,186,"Celastrina lucia",2012,4,44.412708,-81.447159
"3600",3212,186,"Celastrina lucia",2012,4,48.561199,-123.446169
"3641",3254,186,"Celastrina lucia",2007,7,47.104114,-84.710271
"3761",3374,186,"Celastrina lucia",2012,4,46.604012,-84.343195
"3776",3390,186,"Celastrina lucia",2012,4,44.840885,-63.802916
"3867",3493,186,"Celastrina lucia",2012,4,44.833236,-75.622827
"3884",3508,186,"Celastrina lucia",2012,4,44.741477,-63.561029
"3900",3523,186,"Celastrina lucia",2012,4,44.101318,-78.728972
"3907",3532,186,"Celastrina lucia",2012,4,45.432636,-76.034526
"3987",3636,186,"Celastrina lucia",2012,5,45.67,-73.68
"4014",3664,186,"Celastrina lucia",2009,4,45.4,-73.37
"4016",3669,186,"Celastrina lucia",2012,5,45.109146,-74.977885
"4021",60860,186,"Celastrina lucia",2012,5,45.109146,-74.977885
"4030",60866,186,"Celastrina lucia",2012,5,45.109146,-74.977885
"4031",60872,186,"Celastrina lucia",2012,5,45.109146,-74.977885
"4035",3666,186,"Celastrina lucia",2009,4,45.4,-73.37
"4066",3706,186,"Celastrina lucia",2012,5,49.877898,-97.049654
"4097",3748,186,"Celastrina lucia",2012,5,45.316736,-75.814849
"4111",3764,186,"Celastrina lucia",2012,5,45.304696,-75.857668
"4149",3802,186,"Celastrina lucia",2012,5,43.6129,-79.38401
"4169",3822,186,"Celastrina lucia",2012,4,46.076822,-66.098555
"4173",3826,186,"Celastrina lucia",2012,5,45.316736,-75.814849
"4189",3844,186,"Celastrina lucia",2012,5,45.501596,-76.101479
"4193",3849,186,"Celastrina lucia",2012,5,45.432324,-76.034092
"4204",3861,186,"Celastrina lucia",2012,5,44.464654,-76.433751
"4219",3877,186,"Celastrina lucia",2012,5,44.790738,-63.147682
"4220",3880,186,"Celastrina lucia",2012,5,43.872746,-78.794761
"4228",3890,186,"Celastrina lucia",2012,5,43.61657,-79.38219
"4243",60889,186,"Celastrina lucia",2012,5,43.61657,-79.38219
"4270",3923,186,"Celastrina lucia",2011,5,45.981027,-60.22394
"4301",3956,186,"Celastrina lucia",2012,5,45.018642,-79.336862
"4324",3977,186,"Celastrina lucia",2012,5,44.488116,-76.845526
"4340",3992,186,"Celastrina lucia",2012,5,45.432886,-76.034868
"4347",4002,186,"Celastrina lucia",2012,5,45.49491,-76.082763
"4358",4013,186,"Celastrina lucia",2012,5,44.838599,-63.808684
"4361",4016,186,"Celastrina lucia",2012,5,44.001161,-78.774288
"4366",4022,186,"Celastrina lucia",2012,5,44.101318,-78.728972
"4373",4027,186,"Celastrina lucia",2012,5,44.062271,-78.836259
"4451",4120,186,"Celastrina lucia",2012,5,44.893456,-76.109272
"4478",4147,186,"Celastrina lucia",2012,5,45.385941,-76.07494
"4491",4160,186,"Celastrina lucia",2012,5,45.245105,-76.050591
"4501",4170,186,"Celastrina lucia",2007,6,45.4,-73.37
"4538",4207,186,"Celastrina lucia",2012,5,45.361368,-75.865704
"4570",4240,186,"Celastrina lucia",2012,5,45.2943,-75.8384
