"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"34181",32684,399,"Cogia calchas",2002,11,26.080978,-98.136004
"91114",114955,399,"Cogia calchas",2014,10,26.06513,-98.150243
"108584",175790,399,"Cogia calchas",2016,2,26.06513,-98.150243
