"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"84443",86171,547,"Brephidium pseudofea",2012,8,31.270671,-81.301428
"108256",174227,547,"Brephidium pseudofea",2015,12,28.809673,-80.855768
