"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"28704",27355,228,"Boloria astarte",2010,8,50.2,-114.53
"49418",47227,228,"Boloria astarte",2013,7,50.105111,-114.730997
"60907",58228,228,"Boloria astarte",2005,7,49.035084,-119.584886
"76898",78720,228,"Boloria astarte",2009,7,68.313912,-133.499047
"76907",78718,228,"Boloria astarte",2011,6,68.313912,-133.499047
"79544",88830,228,"Boloria astarte",2011,6,68.313912,-133.499047
"79549",88831,228,"Boloria astarte",2009,7,68.313912,-133.499047
"79559",88820,228,"Boloria astarte",2011,6,68.313912,-133.499047
