"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"30197",28821,597,"Hypaurotis crysalus",2012,6,35.269834,-106.408639
"34791",33355,597,"Hypaurotis crysalus",1997,8,38.829271,-104.878685
"36279",34749,597,"Hypaurotis crysalus",2012,7,39.425586,-105.068779
"36320",34789,597,"Hypaurotis crysalus",2012,7,39.830752,-105.410213
"44716",42708,597,"Hypaurotis crysalus",2013,7,34.54255,-112.580767
