"","observation_id","species_id","scientific_name","year","month","latitude","longitude"
"31339",29951,688,"Cyllopsis pertepida",2011,9,35.136405,-106.47784
"44719",42714,688,"Cyllopsis pertepida",2013,7,34.54255,-112.580767
"53280",50802,688,"Cyllopsis pertepida",2013,8,31.711375,-110.874538
"76509",78321,688,"Cyllopsis pertepida",2014,6,36.492084,-112.02673
